,percent_improvement,ref_MAE_mean,da_MAE_mean,counts,mse_ref,mse_DA,mse_ref_points,mse_da_points,mse_ref_overlap,mse_da_overlap,mse_percent_points,mse_percent_overlap,time_overlap,time_saving_uc,time_saving_da,time_saving_u0,l1_loss,l2_loss,time,time_online
74,83.49629794345697,0.08421508014678042,0.013898605914103567,8829,0.12536977943028005,0.02605561752527709,1.3996849327931232e-05,2.908967011865255e-06,0.12448257439845425,0.04308709015805815,79.21698702535646,65.38705086533527,-0.0028531551361083984,2.384185791015625e-07,2.384185791015625e-07,0.0,647.8223,186.159,0.0146331787109375,0.008883476257324219
75,83.76637281854813,0.0849782750195927,0.013795056351909517,8827,0.12661006978041167,0.02583569011873156,1.4135320953490194e-05,2.8844133212829698e-06,0.12415754848395616,0.042607870244393796,79.59428490676918,65.68241660320825,-0.0028963088989257812,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,648.5227,189.17015,0.020585298538208008,0.014648199081420898
76,83.97084549737286,0.08568085933676392,0.01373391732226852,8821,0.12819809166424181,0.02573534340469527,1.4312614900551727e-05,2.8732101601758706e-06,0.12470698159295185,0.04212619172850992,79.92533034571402,66.21986099702792,-0.002841472625732422,2.384185791015625e-07,2.384185791015625e-07,0.0,655.93494,192.27747,0.01459193229675293,0.008824825286865234
77,84.03720867567597,0.08651721006038307,0.01381056170156603,8823,0.13014543349627133,0.025899737771393875,1.4530024952134793e-05,2.891563890967274e-06,0.1259385204018919,0.042032642540375025,80.09938798802656,66.62447485785803,-0.0028553009033203125,2.384185791015625e-07,2.384185791015625e-07,0.0,659.5552,195.72343,0.015086889266967773,0.009256601333618164
78,83.97602298272479,0.08745907066727444,0.01401442138324654,8822,0.13229408777298987,0.026322538273524605,1.4769910435747446e-05,2.938767251705326e-06,0.1275901395446487,0.042367805428470885,80.10301237445108,66.7938246798102,-0.002851247787475586,2.384185791015625e-07,2.384185791015625e-07,0.0,664.3856,199.3999,0.014453411102294922,0.008698463439941406
79,83.97138930795838,0.08836072487108791,0.014162996594252691,8824,0.13426408331175163,0.02672374233656565,1.4989849649631755e-05,2.9835594882846544e-06,0.1291259491358127,0.04264820803840935,80.096134664313,66.97162086796929,-0.0028455257415771484,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,670.1207,203.49959,0.014553070068359375,0.008811712265014648
80,83.87940671991952,0.08933365508660655,0.014401115198741784,8822,0.1361776800949865,0.027397347633872665,1.5203492251310314e-05,3.0587638309559746e-06,0.1306044319949799,0.04347133490684048,79.88117611141378,66.71526820122658,-0.002851724624633789,0.0,2.384185791015625e-07,2.384185791015625e-07,676.40375,207.96358,0.014761924743652344,0.008976936340332031
81,83.58865486564774,0.09046168262913834,0.014845978950610286,8821,0.13819222352805213,0.028713563013502905,1.5428404993642082e-05,3.205712070280552e-06,0.13218059194383616,0.045441006417456,79.22201244003124,65.62202835589964,-0.002844572067260742,2.384185791015625e-07,0.0,2.384185791015625e-07,684.53894,212.70735,0.014706134796142578,0.008945465087890625
82,83.04632611081507,0.09174789071048359,0.01555463819126118,8824,0.1404088538390464,0.030773152105115546,1.5675879629233715e-05,3.435653913711683e-06,0.1340143799483024,0.04859369699490608,78.08318260300634,63.73993819644455,-0.002844095230102539,2.384185791015625e-07,2.384185791015625e-07,0.0,691.49786,217.84587,0.014605998992919922,0.0088348388671875
83,82.6607998050518,0.09327607217857307,0.016173324889027167,8827,0.1430149452143427,0.0328841313765348,1.596683545990205e-05,3.6713331892971755e-06,0.13644008632705512,0.05194218192103811,77.00650702816412,61.93040966235571,-0.0028421878814697266,2.384185791015625e-07,2.384185791015625e-07,0.0,700.60425,223.18321,0.014888525009155273,0.008990287780761719
84,81.74888554414548,0.09491134595730236,0.0173223783822593,8812,0.14589216980426742,0.03525603629347741,1.6288061829213733e-05,3.936143384333751e-06,0.1394153672232631,0.05433387468550345,75.8341819572786,61.02734170007823,-0.002851724624633789,0.0,2.384185791015625e-07,2.384185791015625e-07,706.8398,228.69333,0.015467643737792969,0.00968623161315918
85,83.17472225466518,0.09638951364602014,0.016217803388320278,8807,0.14867786698820734,0.0349195684892184,1.6599069664866288e-05,3.898578596541074e-06,0.1426422749006119,0.0578641460880727,76.51327047085758,59.43408352931108,-0.0028755664825439453,0.0,2.384185791015625e-07,2.384185791015625e-07,714.3727,234.23709,0.015892505645751953,0.009967327117919922
86,83.17103694847314,0.09747088623486132,0.01640333943046058,8803,0.15091658899149368,0.0358382172577527,1.6849010716924605e-05,4.001140700876711e-06,0.14565579954062888,0.060170075067055226,76.25296364220588,58.690230490773196,-0.002838134765625,2.384185791015625e-07,2.384185791015625e-07,0.0,721.0267,239.61119,0.014652252197265625,0.008784770965576172
87,82.78828205024499,0.09804665581594385,0.016875513858207316,8802,0.15255469987414094,0.03656258544590819,1.7031896826408502e-05,4.082012442325353e-06,0.1483568969568404,0.06068076307147438,76.03313075501923,59.09811790608733,-0.0028412342071533203,2.384185791015625e-07,0.0,2.384185791015625e-07,728.1268,244.80748,0.01454472541809082,0.008744001388549805
88,82.26209480188245,0.09814199705638149,0.01740833439740026,8801,0.15356676917675077,0.03755296812591507,1.7144888821787516e-05,4.192583245050248e-06,0.15064284963351568,0.061939787681536906,75.54616254074296,58.88302177486406,-0.002840757369995117,2.384185791015625e-07,2.384185791015625e-07,0.0,733.60974,249.6079,0.014515399932861328,0.008751869201660156
89,82.41035645895404,0.0976688844221358,0.017179608620369873,8804,0.15373550069765296,0.03624562372559376,1.716372677209478e-05,4.046625401986576e-06,0.15205833509391872,0.06001262914026773,76.42338720652626,60.53315386940087,-0.002847433090209961,2.384185791015625e-07,0.0,2.384185791015625e-07,738.7052,253.984,0.014573335647583008,0.00882411003112793
90,81.95977492050916,0.09666652067551751,0.017438857906375903,8793,0.15305142912069977,0.03496610580553233,1.708735392661603e-05,3.903774233061553e-06,0.15248177132491506,0.05669099364950165,77.15401547936068,62.821133859533994,-0.0028562545776367188,0.0,2.384185791015625e-07,2.384185791015625e-07,741.3476,258.13196,0.014839410781860352,0.009047985076904297
