,epoch,reconstruction_err,DA_MAE,DA_ratio_improve_MAE,time_DA(s),time_epoch(s)
58,58,246.22715759277344,NO_CALC,NO_CALC,NO_CALC,3.4411733150482178
59,59,217.78482055664062,NO_CALC,NO_CALC,NO_CALC,3.4702203273773193
60,60,199.65243530273438,NO_CALC,NO_CALC,NO_CALC,3.858595848083496
61,61,212.0315933227539,NO_CALC,NO_CALC,NO_CALC,3.321733236312866
62,62,217.81329727172852,NO_CALC,NO_CALC,NO_CALC,2.961548089981079
63,63,226.2393569946289,NO_CALC,NO_CALC,NO_CALC,3.4707717895507812
64,64,230.4419403076172,NO_CALC,NO_CALC,NO_CALC,3.8141934871673584
65,65,214.81328582763672,NO_CALC,NO_CALC,NO_CALC,3.30336332321167
66,66,244.2327423095703,NO_CALC,NO_CALC,NO_CALC,3.1333200931549072
67,67,363.0333557128906,NO_CALC,NO_CALC,NO_CALC,2.9823997020721436
68,68,234.24314880371094,NO_CALC,NO_CALC,NO_CALC,3.5966103076934814
69,69,284.9804039001465,NO_CALC,NO_CALC,NO_CALC,3.4050137996673584
70,70,256.0618667602539,NO_CALC,NO_CALC,NO_CALC,3.473015785217285
71,71,189.96481704711914,NO_CALC,NO_CALC,NO_CALC,3.201908826828003
72,72,210.23809051513672,NO_CALC,NO_CALC,NO_CALC,3.701677083969116
73,73,233.18762969970703,NO_CALC,NO_CALC,NO_CALC,3.630235433578491
74,74,282.76768493652344,NO_CALC,NO_CALC,NO_CALC,3.7306182384490967
75,75,210.87868118286133,NO_CALC,NO_CALC,NO_CALC,3.13354229927063
76,76,233.24567794799805,NO_CALC,NO_CALC,NO_CALC,3.3842451572418213
77,77,227.19283294677734,NO_CALC,NO_CALC,NO_CALC,3.0971932411193848
78,78,193.38996505737305,NO_CALC,NO_CALC,NO_CALC,3.7154078483581543
79,79,201.9902114868164,NO_CALC,NO_CALC,NO_CALC,3.484931707382202
80,80,235.26786041259766,NO_CALC,NO_CALC,NO_CALC,3.4678564071655273
81,81,192.61653518676758,NO_CALC,NO_CALC,NO_CALC,3.705444812774658
82,82,214.4235076904297,NO_CALC,NO_CALC,NO_CALC,3.657762289047241
83,83,235.59182739257812,NO_CALC,NO_CALC,NO_CALC,3.4430441856384277
84,84,180.7662124633789,NO_CALC,NO_CALC,NO_CALC,3.9437780380249023
85,85,217.58531188964844,NO_CALC,NO_CALC,NO_CALC,3.152312755584717
86,86,186.6200942993164,NO_CALC,NO_CALC,NO_CALC,3.149735927581787
87,87,161.6853485107422,NO_CALC,NO_CALC,NO_CALC,3.3515071868896484
88,88,166.76962661743164,NO_CALC,NO_CALC,NO_CALC,2.8278658390045166
89,89,161.269287109375,NO_CALC,NO_CALC,NO_CALC,3.1465396881103516
90,90,161.0651741027832,NO_CALC,NO_CALC,NO_CALC,3.4999337196350098
91,91,162.42203903198242,NO_CALC,NO_CALC,NO_CALC,3.616856098175049
92,92,184.35968399047852,NO_CALC,NO_CALC,NO_CALC,3.307025671005249
93,93,163.1712188720703,NO_CALC,NO_CALC,NO_CALC,3.0437910556793213
94,94,167.1259307861328,NO_CALC,NO_CALC,NO_CALC,3.717592716217041
95,95,140.6671199798584,NO_CALC,NO_CALC,NO_CALC,4.149118423461914
96,96,170.02483749389648,NO_CALC,NO_CALC,NO_CALC,4.022696495056152
97,97,155.2176742553711,NO_CALC,NO_CALC,NO_CALC,4.614362001419067
98,98,137.10676193237305,NO_CALC,NO_CALC,NO_CALC,3.24436354637146
99,99,145.1178436279297,NO_CALC,NO_CALC,NO_CALC,4.0293354988098145
100,100,134.43765258789062,NO_CALC,NO_CALC,NO_CALC,3.7810263633728027
101,101,126.74359512329102,NO_CALC,NO_CALC,NO_CALC,3.648674726486206
102,102,134.04764556884766,NO_CALC,NO_CALC,NO_CALC,3.5754289627075195
103,103,115.9616584777832,NO_CALC,NO_CALC,NO_CALC,3.352102756500244
104,104,114.52508163452148,NO_CALC,NO_CALC,NO_CALC,2.084887742996216
105,105,98.49720764160156,NO_CALC,NO_CALC,NO_CALC,2.231302499771118
106,106,98.87125205993652,NO_CALC,NO_CALC,NO_CALC,2.3090555667877197
107,107,96.40327835083008,NO_CALC,NO_CALC,NO_CALC,3.35444974899292
108,108,96.05876922607422,NO_CALC,NO_CALC,NO_CALC,3.3104336261749268
109,109,88.52537727355957,NO_CALC,NO_CALC,NO_CALC,2.826180934906006
110,110,94.80721664428711,NO_CALC,NO_CALC,NO_CALC,1.9793016910552979
111,111,98.02341842651367,NO_CALC,NO_CALC,NO_CALC,5.018186092376709
112,112,76.97148323059082,NO_CALC,NO_CALC,NO_CALC,3.9991347789764404
113,113,71.64651489257812,NO_CALC,NO_CALC,NO_CALC,3.703552484512329
114,114,67.05192565917969,NO_CALC,NO_CALC,NO_CALC,3.4339447021484375
115,115,63.7648811340332,NO_CALC,NO_CALC,NO_CALC,4.360484838485718
116,116,59.01496124267578,NO_CALC,NO_CALC,NO_CALC,4.539684295654297
117,117,61.7553596496582,NO_CALC,NO_CALC,NO_CALC,3.4032673835754395
118,118,67.76955604553223,NO_CALC,NO_CALC,NO_CALC,4.008112192153931
119,119,62.78632736206055,NO_CALC,NO_CALC,NO_CALC,4.9557483196258545
120,120,56.028886795043945,NO_CALC,NO_CALC,NO_CALC,5.1649580001831055
121,121,58.95080375671387,NO_CALC,NO_CALC,NO_CALC,4.782492399215698
122,122,58.53577899932861,NO_CALC,NO_CALC,NO_CALC,3.559857130050659
123,123,50.84916019439697,NO_CALC,NO_CALC,NO_CALC,3.483360767364502
124,124,56.579288482666016,NO_CALC,NO_CALC,NO_CALC,3.841637134552002
125,125,64.4231824874878,NO_CALC,NO_CALC,NO_CALC,4.744627952575684
126,126,55.29707336425781,NO_CALC,NO_CALC,NO_CALC,3.953129291534424
127,127,45.78789043426514,NO_CALC,NO_CALC,NO_CALC,3.8856468200683594
128,128,55.37796974182129,NO_CALC,NO_CALC,NO_CALC,3.861069679260254
129,129,53.50789928436279,NO_CALC,NO_CALC,NO_CALC,3.7443761825561523
130,130,53.50849151611328,NO_CALC,NO_CALC,NO_CALC,4.146064043045044
131,131,50.04549694061279,NO_CALC,NO_CALC,NO_CALC,3.940932273864746
132,132,55.75096416473389,NO_CALC,NO_CALC,NO_CALC,2.0951757431030273
133,133,53.068739891052246,NO_CALC,NO_CALC,NO_CALC,2.008817434310913
134,134,53.0261812210083,NO_CALC,NO_CALC,NO_CALC,3.642012119293213
135,135,51.14870834350586,NO_CALC,NO_CALC,NO_CALC,4.8210320472717285
136,136,44.50671195983887,NO_CALC,NO_CALC,NO_CALC,4.133198976516724
137,137,48.04559135437012,NO_CALC,NO_CALC,NO_CALC,5.006866455078125
138,138,51.62395191192627,NO_CALC,NO_CALC,NO_CALC,4.030298471450806
139,139,49.41792964935303,NO_CALC,NO_CALC,NO_CALC,4.347809791564941
140,140,46.928192138671875,NO_CALC,NO_CALC,NO_CALC,4.367072820663452
141,141,48.90436935424805,NO_CALC,NO_CALC,NO_CALC,4.492060661315918
142,142,45.11592102050781,NO_CALC,NO_CALC,NO_CALC,4.479320287704468
143,143,44.55636119842529,NO_CALC,NO_CALC,NO_CALC,4.590921640396118
144,144,41.51565361022949,NO_CALC,NO_CALC,NO_CALC,4.920327186584473
145,145,46.18474864959717,NO_CALC,NO_CALC,NO_CALC,3.6644339561462402
146,146,41.71488952636719,NO_CALC,NO_CALC,NO_CALC,4.44359278678894
147,147,41.750253677368164,NO_CALC,NO_CALC,NO_CALC,4.0752644538879395
148,148,40.598060607910156,NO_CALC,NO_CALC,NO_CALC,5.0074381828308105
149,149,42.89111804962158,NO_CALC,NO_CALC,NO_CALC,4.511390209197998
