,epoch,reconstruction_err,DA_MAE,DA_ratio_improve_MAE,time_DA(s),time_epoch(s)
0,0,8514.894409179688,NO_CALC,NO_CALC,NO_CALC,3.935882329940796
1,1,7213.94921875,NO_CALC,NO_CALC,NO_CALC,3.3705153465270996
2,2,4971.90380859375,NO_CALC,NO_CALC,NO_CALC,3.4841904640197754
3,3,3927.990478515625,NO_CALC,NO_CALC,NO_CALC,3.184002161026001
4,4,2866.12646484375,NO_CALC,NO_CALC,NO_CALC,3.409900665283203
5,5,2511.3623046875,NO_CALC,NO_CALC,NO_CALC,4.156196594238281
6,6,2372.3795166015625,NO_CALC,NO_CALC,NO_CALC,3.264328718185425
7,7,2226.970672607422,NO_CALC,NO_CALC,NO_CALC,3.686511278152466
8,8,2106.9598999023438,NO_CALC,NO_CALC,NO_CALC,3.8484981060028076
9,9,2004.6439208984375,NO_CALC,NO_CALC,NO_CALC,3.4542109966278076
10,10,1951.1340942382812,NO_CALC,NO_CALC,NO_CALC,3.216158866882324
11,11,1933.916748046875,NO_CALC,NO_CALC,NO_CALC,3.313910722732544
12,12,1892.3823852539062,NO_CALC,NO_CALC,NO_CALC,3.671384572982788
13,13,1842.0098266601562,NO_CALC,NO_CALC,NO_CALC,2.9471018314361572
14,14,1850.8270263671875,NO_CALC,NO_CALC,NO_CALC,3.1568124294281006
15,15,1793.499267578125,NO_CALC,NO_CALC,NO_CALC,3.817119836807251
16,16,1838.1356201171875,NO_CALC,NO_CALC,NO_CALC,3.311560869216919
17,17,1786.8878479003906,NO_CALC,NO_CALC,NO_CALC,3.433377504348755
18,18,1698.7159423828125,NO_CALC,NO_CALC,NO_CALC,3.3855624198913574
19,19,1630.8402709960938,NO_CALC,NO_CALC,NO_CALC,3.571906089782715
20,20,1466.80908203125,NO_CALC,NO_CALC,NO_CALC,3.890995740890503
21,21,1336.7215270996094,NO_CALC,NO_CALC,NO_CALC,3.784987449645996
22,22,1392.4030151367188,NO_CALC,NO_CALC,NO_CALC,3.5697758197784424
23,23,1158.7060852050781,NO_CALC,NO_CALC,NO_CALC,3.964097261428833
24,24,1248.2245330810547,NO_CALC,NO_CALC,NO_CALC,3.8628013134002686
25,25,958.0374145507812,NO_CALC,NO_CALC,NO_CALC,3.6944377422332764
26,26,945.4949340820312,NO_CALC,NO_CALC,NO_CALC,3.133207321166992
27,27,718.5319213867188,NO_CALC,NO_CALC,NO_CALC,3.7303991317749023
28,28,820.9427642822266,NO_CALC,NO_CALC,NO_CALC,2.8923630714416504
29,29,845.4574890136719,NO_CALC,NO_CALC,NO_CALC,3.2080352306365967
30,30,1254.4072723388672,NO_CALC,NO_CALC,NO_CALC,3.9733641147613525
31,31,809.7530364990234,NO_CALC,NO_CALC,NO_CALC,3.7748634815216064
32,32,723.2815093994141,NO_CALC,NO_CALC,NO_CALC,3.7025651931762695
33,33,727.5616149902344,NO_CALC,NO_CALC,NO_CALC,2.843804359436035
34,34,923.8663635253906,NO_CALC,NO_CALC,NO_CALC,2.9315054416656494
35,35,670.1138916015625,NO_CALC,NO_CALC,NO_CALC,3.6437134742736816
36,36,591.6417999267578,NO_CALC,NO_CALC,NO_CALC,3.157273530960083
37,37,580.5737457275391,NO_CALC,NO_CALC,NO_CALC,3.863816022872925
38,38,570.0779418945312,NO_CALC,NO_CALC,NO_CALC,2.86203932762146
39,39,557.2277374267578,NO_CALC,NO_CALC,NO_CALC,3.7339422702789307
40,40,545.9869537353516,NO_CALC,NO_CALC,NO_CALC,3.61671781539917
41,41,539.8787384033203,NO_CALC,NO_CALC,NO_CALC,3.787228584289551
42,42,564.1115570068359,NO_CALC,NO_CALC,NO_CALC,3.2905166149139404
43,43,521.5146484375,NO_CALC,NO_CALC,NO_CALC,3.5125670433044434
44,44,513.8648529052734,NO_CALC,NO_CALC,NO_CALC,3.6121139526367188
45,45,508.4347381591797,NO_CALC,NO_CALC,NO_CALC,3.390246868133545
46,46,520.0914535522461,NO_CALC,NO_CALC,NO_CALC,3.0597424507141113
47,47,485.0835418701172,NO_CALC,NO_CALC,NO_CALC,3.602229356765747
48,48,478.9358367919922,NO_CALC,NO_CALC,NO_CALC,4.031166315078735
49,49,509.9380798339844,NO_CALC,NO_CALC,NO_CALC,4.033116102218628
50,50,452.0401916503906,NO_CALC,NO_CALC,NO_CALC,3.3619766235351562
51,51,426.19451904296875,NO_CALC,NO_CALC,NO_CALC,4.056232690811157
52,52,395.5590362548828,NO_CALC,NO_CALC,NO_CALC,3.2927095890045166
53,53,365.9843444824219,NO_CALC,NO_CALC,NO_CALC,3.7732157707214355
54,54,340.6496887207031,NO_CALC,NO_CALC,NO_CALC,2.9701316356658936
55,55,330.74831771850586,NO_CALC,NO_CALC,NO_CALC,3.3193273544311523
56,56,273.98424530029297,NO_CALC,NO_CALC,NO_CALC,3.2106335163116455
57,57,260.1818161010742,NO_CALC,NO_CALC,NO_CALC,3.1693379878997803
