,epoch,reconstruction_err,DA_MAE,DA_ratio_improve_MAE,time_DA(s),time_epoch(s)
30,30,5663.607421875,NO_CALC,NO_CALC,NO_CALC,1.8830375671386719
31,31,5589.842041015625,NO_CALC,NO_CALC,NO_CALC,1.9097847938537598
32,32,5547.884033203125,NO_CALC,NO_CALC,NO_CALC,1.870168924331665
33,33,5526.27392578125,NO_CALC,NO_CALC,NO_CALC,1.8522076606750488
34,34,5502.674072265625,NO_CALC,NO_CALC,NO_CALC,1.9242417812347412
35,35,5486.8450927734375,NO_CALC,NO_CALC,NO_CALC,1.853097915649414
36,36,5416.8228759765625,NO_CALC,NO_CALC,NO_CALC,1.901111364364624
37,37,5369.9241943359375,NO_CALC,NO_CALC,NO_CALC,1.896043300628662
38,38,5338.23779296875,NO_CALC,NO_CALC,NO_CALC,1.961341381072998
39,39,5293.3560791015625,NO_CALC,NO_CALC,NO_CALC,1.8418033123016357
40,40,5278.089599609375,NO_CALC,NO_CALC,NO_CALC,1.9471385478973389
41,41,5228.3951416015625,NO_CALC,NO_CALC,NO_CALC,1.8268442153930664
42,42,5192.1387939453125,NO_CALC,NO_CALC,NO_CALC,1.9036626815795898
43,43,5163.2493896484375,NO_CALC,NO_CALC,NO_CALC,1.9127671718597412
44,44,5115.947998046875,NO_CALC,NO_CALC,NO_CALC,1.9030015468597412
45,45,5070.7474365234375,NO_CALC,NO_CALC,NO_CALC,1.9873619079589844
46,46,5083.7823486328125,NO_CALC,NO_CALC,NO_CALC,1.872598648071289
47,47,4998.243896484375,NO_CALC,NO_CALC,NO_CALC,1.8982281684875488
48,48,4994.6446533203125,NO_CALC,NO_CALC,NO_CALC,1.8780291080474854
49,49,4958.57373046875,NO_CALC,NO_CALC,NO_CALC,1.913464069366455
50,50,4925.045654296875,NO_CALC,NO_CALC,NO_CALC,1.841726303100586
51,51,4870.843505859375,NO_CALC,NO_CALC,NO_CALC,1.9246337413787842
52,52,4813.769287109375,NO_CALC,NO_CALC,NO_CALC,1.8778469562530518
53,53,4792.2542724609375,NO_CALC,NO_CALC,NO_CALC,1.9782459735870361
54,54,4765.784912109375,NO_CALC,NO_CALC,NO_CALC,1.9027647972106934
55,55,4735.954345703125,NO_CALC,NO_CALC,NO_CALC,1.9362542629241943
56,56,4704.07470703125,NO_CALC,NO_CALC,NO_CALC,2.0199735164642334
57,57,4684.1800537109375,NO_CALC,NO_CALC,NO_CALC,1.990633249282837
58,58,4657.5687255859375,NO_CALC,NO_CALC,NO_CALC,2.031531572341919
59,59,4624.8182373046875,NO_CALC,NO_CALC,NO_CALC,1.9127578735351562
60,60,4602.11328125,NO_CALC,NO_CALC,NO_CALC,1.9244952201843262
61,61,4595.46728515625,NO_CALC,NO_CALC,NO_CALC,1.9410357475280762
62,62,4558.48681640625,NO_CALC,NO_CALC,NO_CALC,1.920046091079712
63,63,4504.5003662109375,NO_CALC,NO_CALC,NO_CALC,1.963622808456421
64,64,4460.4617919921875,NO_CALC,NO_CALC,NO_CALC,1.835118055343628
65,65,4440.7509765625,NO_CALC,NO_CALC,NO_CALC,1.927159309387207
66,66,4380.3388671875,NO_CALC,NO_CALC,NO_CALC,1.905796766281128
67,67,4339.6856689453125,NO_CALC,NO_CALC,NO_CALC,1.9448926448822021
68,68,4291.3729248046875,NO_CALC,NO_CALC,NO_CALC,1.8658580780029297
69,69,4303.3096923828125,NO_CALC,NO_CALC,NO_CALC,1.8829162120819092
70,70,4245.585693359375,NO_CALC,NO_CALC,NO_CALC,1.9366915225982666
71,71,4220.461669921875,NO_CALC,NO_CALC,NO_CALC,1.9142088890075684
72,72,4226.3184814453125,NO_CALC,NO_CALC,NO_CALC,1.9030394554138184
73,73,4185.2117919921875,NO_CALC,NO_CALC,NO_CALC,1.914245843887329
74,74,4106.9156494140625,NO_CALC,NO_CALC,NO_CALC,1.897930383682251
75,75,4137.4488525390625,NO_CALC,NO_CALC,NO_CALC,1.8755686283111572
76,76,4110.6151123046875,NO_CALC,NO_CALC,NO_CALC,1.9261364936828613
77,77,4059.7313232421875,NO_CALC,NO_CALC,NO_CALC,1.964625597000122
78,78,4065.7138671875,NO_CALC,NO_CALC,NO_CALC,1.905245304107666
79,79,4035.2098388671875,NO_CALC,NO_CALC,NO_CALC,1.8999273777008057
80,80,4000.2406005859375,NO_CALC,NO_CALC,NO_CALC,1.8875665664672852
81,81,3997.183837890625,NO_CALC,NO_CALC,NO_CALC,1.936372995376587
82,82,3972.652587890625,NO_CALC,NO_CALC,NO_CALC,1.9281384944915771
83,83,3933.6153564453125,NO_CALC,NO_CALC,NO_CALC,1.94032883644104
84,84,3910.10546875,NO_CALC,NO_CALC,NO_CALC,1.9066426753997803
85,85,3848.860595703125,NO_CALC,NO_CALC,NO_CALC,1.9187657833099365
86,86,3784.3234252929688,NO_CALC,NO_CALC,NO_CALC,1.9511194229125977
87,87,3751.1873779296875,NO_CALC,NO_CALC,NO_CALC,1.8997447490692139
88,88,3721.8963623046875,NO_CALC,NO_CALC,NO_CALC,2.034213066101074
89,89,3708.915283203125,NO_CALC,NO_CALC,NO_CALC,1.9542057514190674
90,90,3691.170166015625,NO_CALC,NO_CALC,NO_CALC,1.9659473896026611
91,91,3683.2211303710938,NO_CALC,NO_CALC,NO_CALC,1.8925588130950928
92,92,3679.5883178710938,NO_CALC,NO_CALC,NO_CALC,1.9147789478302002
93,93,3662.5889282226562,NO_CALC,NO_CALC,NO_CALC,1.90494966506958
94,94,3604.8748168945312,NO_CALC,NO_CALC,NO_CALC,1.9999217987060547
95,95,3584.417236328125,NO_CALC,NO_CALC,NO_CALC,1.987069845199585
96,96,3590.90087890625,NO_CALC,NO_CALC,NO_CALC,2.037536382675171
97,97,3525.0308837890625,NO_CALC,NO_CALC,NO_CALC,1.9496352672576904
98,98,3494.702880859375,NO_CALC,NO_CALC,NO_CALC,1.8357434272766113
99,99,3522.4320068359375,NO_CALC,NO_CALC,NO_CALC,1.970761775970459
100,100,3477.8773193359375,NO_CALC,NO_CALC,NO_CALC,1.8322386741638184
101,101,3455.529296875,NO_CALC,NO_CALC,NO_CALC,1.9806735515594482
102,102,3458.4122314453125,NO_CALC,NO_CALC,NO_CALC,1.883629322052002
103,103,3444.1817626953125,NO_CALC,NO_CALC,NO_CALC,1.8704907894134521
104,104,3433.918701171875,NO_CALC,NO_CALC,NO_CALC,1.990828037261963
105,105,3416.9330444335938,NO_CALC,NO_CALC,NO_CALC,1.878676414489746
106,106,3386.5237426757812,NO_CALC,NO_CALC,NO_CALC,2.007065534591675
107,107,3380.4024047851562,NO_CALC,NO_CALC,NO_CALC,2.03908371925354
108,108,3337.8116455078125,NO_CALC,NO_CALC,NO_CALC,1.8666188716888428
109,109,3304.9476928710938,NO_CALC,NO_CALC,NO_CALC,1.9248571395874023
110,110,3280.4180297851562,NO_CALC,NO_CALC,NO_CALC,1.8681917190551758
111,111,3281.3611450195312,NO_CALC,NO_CALC,NO_CALC,1.8689804077148438
112,112,3299.907470703125,NO_CALC,NO_CALC,NO_CALC,1.9674677848815918
113,113,3260.1708374023438,NO_CALC,NO_CALC,NO_CALC,1.8719358444213867
114,114,3222.454833984375,NO_CALC,NO_CALC,NO_CALC,1.9781675338745117
115,115,3210.006103515625,NO_CALC,NO_CALC,NO_CALC,1.93715238571167
116,116,3219.5108642578125,NO_CALC,NO_CALC,NO_CALC,1.9503939151763916
117,117,3157.104736328125,NO_CALC,NO_CALC,NO_CALC,1.9729540348052979
118,118,3162.7467041015625,NO_CALC,NO_CALC,NO_CALC,2.0133841037750244
119,119,3109.7593994140625,NO_CALC,NO_CALC,NO_CALC,1.9759056568145752
120,120,3081.1599731445312,NO_CALC,NO_CALC,NO_CALC,1.8906991481781006
121,121,3057.0791015625,NO_CALC,NO_CALC,NO_CALC,1.8947803974151611
122,122,3025.4009399414062,NO_CALC,NO_CALC,NO_CALC,1.886885166168213
123,123,2987.461669921875,NO_CALC,NO_CALC,NO_CALC,1.8477075099945068
124,124,3003.4173583984375,NO_CALC,NO_CALC,NO_CALC,1.8670141696929932
125,125,2942.188232421875,NO_CALC,NO_CALC,NO_CALC,1.926349401473999
126,126,2941.1420288085938,NO_CALC,NO_CALC,NO_CALC,1.9307105541229248
127,127,2921.601806640625,NO_CALC,NO_CALC,NO_CALC,1.913243293762207
128,128,2893.8320922851562,NO_CALC,NO_CALC,NO_CALC,1.9097075462341309
129,129,2869.3114624023438,NO_CALC,NO_CALC,NO_CALC,1.9434449672698975
130,130,2843.8502197265625,NO_CALC,NO_CALC,NO_CALC,1.8986992835998535
131,131,2858.380126953125,NO_CALC,NO_CALC,NO_CALC,1.899944543838501
132,132,2818.224609375,NO_CALC,NO_CALC,NO_CALC,1.9415972232818604
133,133,2801.3190307617188,NO_CALC,NO_CALC,NO_CALC,1.907982349395752
134,134,2762.7406616210938,NO_CALC,NO_CALC,NO_CALC,1.8832087516784668
135,135,2790.3949584960938,NO_CALC,NO_CALC,NO_CALC,1.9157445430755615
136,136,2782.733642578125,NO_CALC,NO_CALC,NO_CALC,1.8726401329040527
137,137,2729.3735961914062,NO_CALC,NO_CALC,NO_CALC,1.8786463737487793
138,138,2757.011474609375,NO_CALC,NO_CALC,NO_CALC,1.9134807586669922
139,139,2737.3497314453125,NO_CALC,NO_CALC,NO_CALC,1.9255127906799316
140,140,2710.131103515625,NO_CALC,NO_CALC,NO_CALC,1.9217808246612549
141,141,2673.0618896484375,NO_CALC,NO_CALC,NO_CALC,2.0426344871520996
142,142,2643.6825561523438,NO_CALC,NO_CALC,NO_CALC,1.9753196239471436
143,143,2638.715576171875,NO_CALC,NO_CALC,NO_CALC,2.0188095569610596
144,144,2613.125244140625,NO_CALC,NO_CALC,NO_CALC,1.9455974102020264
145,145,2598.0453491210938,NO_CALC,NO_CALC,NO_CALC,1.8450112342834473
146,146,2594.917724609375,NO_CALC,NO_CALC,NO_CALC,1.9008564949035645
147,147,2588.7315673828125,NO_CALC,NO_CALC,NO_CALC,1.8986351490020752
148,148,2548.615966796875,NO_CALC,NO_CALC,NO_CALC,1.924504280090332
149,149,2553.485107421875,NO_CALC,NO_CALC,NO_CALC,1.8487637042999268
