,epoch,reconstruction_err,DA_MAE,DA_ratio_improve_MAE,time_DA(s),time_epoch(s)
32,32,5547.884033203125,NO_CALC,NO_CALC,NO_CALC,4.163029193878174
33,33,5526.27392578125,NO_CALC,NO_CALC,NO_CALC,3.5876882076263428
34,34,5502.674072265625,NO_CALC,NO_CALC,NO_CALC,3.4301981925964355
35,35,5486.8450927734375,NO_CALC,NO_CALC,NO_CALC,3.347180128097534
36,36,5416.8228759765625,NO_CALC,NO_CALC,NO_CALC,3.2724599838256836
37,37,5369.9241943359375,NO_CALC,NO_CALC,NO_CALC,3.1304423809051514
38,38,5338.23779296875,NO_CALC,NO_CALC,NO_CALC,3.0984082221984863
39,39,5293.3560791015625,NO_CALC,NO_CALC,NO_CALC,3.2681901454925537
40,40,5278.089599609375,NO_CALC,NO_CALC,NO_CALC,3.208231210708618
41,41,5228.3951416015625,NO_CALC,NO_CALC,NO_CALC,3.401663064956665
42,42,5192.1387939453125,NO_CALC,NO_CALC,NO_CALC,3.602834463119507
43,43,5163.2493896484375,NO_CALC,NO_CALC,NO_CALC,3.462146282196045
44,44,5115.947998046875,NO_CALC,NO_CALC,NO_CALC,3.1975574493408203
45,45,5070.7474365234375,NO_CALC,NO_CALC,NO_CALC,3.510930299758911
46,46,5083.7823486328125,NO_CALC,NO_CALC,NO_CALC,3.708312749862671
47,47,4998.243896484375,NO_CALC,NO_CALC,NO_CALC,3.6993231773376465
48,48,4994.6446533203125,NO_CALC,NO_CALC,NO_CALC,3.969602584838867
49,49,4958.57373046875,NO_CALC,NO_CALC,NO_CALC,3.740480899810791
50,50,4925.045654296875,NO_CALC,NO_CALC,NO_CALC,3.597684621810913
51,51,4870.843505859375,NO_CALC,NO_CALC,NO_CALC,3.4278295040130615
52,52,4813.769287109375,NO_CALC,NO_CALC,NO_CALC,3.8804357051849365
53,53,4792.2542724609375,NO_CALC,NO_CALC,NO_CALC,3.1393086910247803
54,54,4765.784912109375,NO_CALC,NO_CALC,NO_CALC,3.6579182147979736
55,55,4735.954345703125,NO_CALC,NO_CALC,NO_CALC,3.9111952781677246
56,56,4704.07470703125,NO_CALC,NO_CALC,NO_CALC,3.672515392303467
57,57,4684.1800537109375,NO_CALC,NO_CALC,NO_CALC,3.8683722019195557
58,58,4657.5687255859375,NO_CALC,NO_CALC,NO_CALC,3.8226163387298584
59,59,4624.8182373046875,NO_CALC,NO_CALC,NO_CALC,3.016711473464966
60,60,4602.11328125,NO_CALC,NO_CALC,NO_CALC,3.5753333568573
61,61,4595.46728515625,NO_CALC,NO_CALC,NO_CALC,3.6237895488739014
62,62,4558.48681640625,NO_CALC,NO_CALC,NO_CALC,3.3611388206481934
63,63,4504.5003662109375,NO_CALC,NO_CALC,NO_CALC,3.6030759811401367
64,64,4460.4617919921875,NO_CALC,NO_CALC,NO_CALC,3.8548367023468018
65,65,4440.7509765625,NO_CALC,NO_CALC,NO_CALC,2.6787972450256348
66,66,4380.3388671875,NO_CALC,NO_CALC,NO_CALC,2.1430585384368896
67,67,4339.6856689453125,NO_CALC,NO_CALC,NO_CALC,2.7856032848358154
68,68,4291.3729248046875,NO_CALC,NO_CALC,NO_CALC,3.4685864448547363
69,69,4303.3096923828125,NO_CALC,NO_CALC,NO_CALC,3.491994857788086
70,70,4245.585693359375,NO_CALC,NO_CALC,NO_CALC,3.6402783393859863
71,71,4220.461669921875,NO_CALC,NO_CALC,NO_CALC,3.173067808151245
72,72,4226.3184814453125,NO_CALC,NO_CALC,NO_CALC,4.203887462615967
73,73,4185.2117919921875,NO_CALC,NO_CALC,NO_CALC,3.476184844970703
74,74,4106.9156494140625,NO_CALC,NO_CALC,NO_CALC,2.887685775756836
75,75,4137.4488525390625,NO_CALC,NO_CALC,NO_CALC,1.9811854362487793
76,76,4110.6151123046875,NO_CALC,NO_CALC,NO_CALC,1.885838270187378
77,77,4059.7313232421875,NO_CALC,NO_CALC,NO_CALC,1.9592456817626953
78,78,4065.7138671875,NO_CALC,NO_CALC,NO_CALC,1.9808111190795898
79,79,4035.2098388671875,NO_CALC,NO_CALC,NO_CALC,1.9902215003967285
80,80,4000.2406005859375,NO_CALC,NO_CALC,NO_CALC,1.9689204692840576
81,81,3997.183837890625,NO_CALC,NO_CALC,NO_CALC,1.9537174701690674
82,82,3972.652587890625,NO_CALC,NO_CALC,NO_CALC,1.9439966678619385
83,83,3933.6153564453125,NO_CALC,NO_CALC,NO_CALC,1.9552557468414307
84,84,3910.10546875,NO_CALC,NO_CALC,NO_CALC,1.9499316215515137
85,85,3848.860595703125,NO_CALC,NO_CALC,NO_CALC,2.013176441192627
86,86,3784.3234252929688,NO_CALC,NO_CALC,NO_CALC,1.9594016075134277
87,87,3751.1873779296875,NO_CALC,NO_CALC,NO_CALC,2.0090601444244385
88,88,3721.8963623046875,NO_CALC,NO_CALC,NO_CALC,2.3233721256256104
89,89,3708.915283203125,NO_CALC,NO_CALC,NO_CALC,3.0864639282226562
90,90,3691.170166015625,NO_CALC,NO_CALC,NO_CALC,3.0008625984191895
91,91,3683.2211303710938,NO_CALC,NO_CALC,NO_CALC,3.29433536529541
92,92,3679.5883178710938,NO_CALC,NO_CALC,NO_CALC,2.8036670684814453
93,93,3662.5889282226562,NO_CALC,NO_CALC,NO_CALC,3.588831663131714
94,94,3604.8748168945312,NO_CALC,NO_CALC,NO_CALC,4.12413477897644
95,95,3584.417236328125,NO_CALC,NO_CALC,NO_CALC,9.77864956855774
96,96,3590.90087890625,NO_CALC,NO_CALC,NO_CALC,1.9461383819580078
97,97,3525.0308837890625,NO_CALC,NO_CALC,NO_CALC,1.9659695625305176
98,98,3494.702880859375,NO_CALC,NO_CALC,NO_CALC,1.936248779296875
99,99,3522.4320068359375,NO_CALC,NO_CALC,NO_CALC,1.993722915649414
100,100,3477.8773193359375,NO_CALC,NO_CALC,NO_CALC,1.9813966751098633
101,101,3455.529296875,NO_CALC,NO_CALC,NO_CALC,1.896707534790039
102,102,3458.4122314453125,NO_CALC,NO_CALC,NO_CALC,1.9455692768096924
103,103,3444.1817626953125,NO_CALC,NO_CALC,NO_CALC,1.988602638244629
104,104,3433.918701171875,NO_CALC,NO_CALC,NO_CALC,2.0379292964935303
105,105,3416.9330444335938,NO_CALC,NO_CALC,NO_CALC,2.1120972633361816
106,106,3386.5237426757812,NO_CALC,NO_CALC,NO_CALC,1.9846622943878174
107,107,3380.4024047851562,NO_CALC,NO_CALC,NO_CALC,1.9901962280273438
108,108,3337.8116455078125,NO_CALC,NO_CALC,NO_CALC,1.8891668319702148
109,109,3304.9476928710938,NO_CALC,NO_CALC,NO_CALC,1.9613502025604248
110,110,3280.4180297851562,NO_CALC,NO_CALC,NO_CALC,1.9420561790466309
111,111,3281.3611450195312,NO_CALC,NO_CALC,NO_CALC,2.013638973236084
112,112,3299.907470703125,NO_CALC,NO_CALC,NO_CALC,1.9722950458526611
113,113,3260.1708374023438,NO_CALC,NO_CALC,NO_CALC,2.0090460777282715
114,114,3222.454833984375,NO_CALC,NO_CALC,NO_CALC,1.994152545928955
115,115,3210.006103515625,NO_CALC,NO_CALC,NO_CALC,1.915560007095337
116,116,3219.5108642578125,NO_CALC,NO_CALC,NO_CALC,1.9354565143585205
117,117,3157.104736328125,NO_CALC,NO_CALC,NO_CALC,1.9777417182922363
118,118,3162.7467041015625,NO_CALC,NO_CALC,NO_CALC,1.9724116325378418
119,119,3109.7593994140625,NO_CALC,NO_CALC,NO_CALC,1.9707298278808594
120,120,3081.1599731445312,NO_CALC,NO_CALC,NO_CALC,2.239262819290161
121,121,3057.0791015625,NO_CALC,NO_CALC,NO_CALC,7.634958744049072
122,122,3025.4009399414062,NO_CALC,NO_CALC,NO_CALC,12.778037071228027
123,123,2987.461669921875,NO_CALC,NO_CALC,NO_CALC,12.82997441291809
124,124,3003.4173583984375,NO_CALC,NO_CALC,NO_CALC,13.606478452682495
125,125,2942.188232421875,NO_CALC,NO_CALC,NO_CALC,10.788894891738892
126,126,2941.1420288085938,NO_CALC,NO_CALC,NO_CALC,13.340074300765991
127,127,2921.601806640625,NO_CALC,NO_CALC,NO_CALC,7.989113807678223
128,128,2893.8320922851562,NO_CALC,NO_CALC,NO_CALC,12.743245840072632
129,129,2869.3114624023438,NO_CALC,NO_CALC,NO_CALC,14.043933629989624
130,130,2843.8502197265625,NO_CALC,NO_CALC,NO_CALC,6.344996690750122
131,131,2858.380126953125,NO_CALC,NO_CALC,NO_CALC,12.728131294250488
132,132,2818.224609375,NO_CALC,NO_CALC,NO_CALC,13.382753610610962
133,133,2801.3190307617188,NO_CALC,NO_CALC,NO_CALC,12.769519090652466
134,134,2762.7406616210938,NO_CALC,NO_CALC,NO_CALC,15.633870601654053
135,135,2790.3949584960938,NO_CALC,NO_CALC,NO_CALC,13.170255661010742
136,136,2782.733642578125,NO_CALC,NO_CALC,NO_CALC,13.243481159210205
137,137,2729.3735961914062,NO_CALC,NO_CALC,NO_CALC,13.313514471054077
138,138,2757.011474609375,NO_CALC,NO_CALC,NO_CALC,12.7832612991333
139,139,2737.3497314453125,NO_CALC,NO_CALC,NO_CALC,12.437819242477417
140,140,2710.131103515625,NO_CALC,NO_CALC,NO_CALC,11.662428379058838
141,141,2673.0618896484375,NO_CALC,NO_CALC,NO_CALC,7.542348384857178
142,142,2643.6825561523438,NO_CALC,NO_CALC,NO_CALC,12.551175594329834
143,143,2638.715576171875,NO_CALC,NO_CALC,NO_CALC,13.738531351089478
144,144,2613.125244140625,NO_CALC,NO_CALC,NO_CALC,11.771853685379028
145,145,2598.0453491210938,NO_CALC,NO_CALC,NO_CALC,16.54556941986084
146,146,2594.917724609375,NO_CALC,NO_CALC,NO_CALC,13.224818229675293
147,147,2588.7315673828125,NO_CALC,NO_CALC,NO_CALC,15.920705080032349
148,148,2548.615966796875,NO_CALC,NO_CALC,NO_CALC,7.75853705406189
149,149,2553.485107421875,NO_CALC,NO_CALC,NO_CALC,12.434356212615967
