,L2_Loss,L1_Loss,ref_MAE_mean,da_MAE_mean,percent_improvement,mse_ref,mse_DA,mse_percent_points,mse_ref_points,mse_da_points,mse_percent_overlap,mse_ref_overlap,mse_da_overlap,real_time,time
0,31086.987127856675,4529.629958108207,0.007712359363601304,0.0063310961118700744,17.911655031047186,0.9462777234883618,0.8294404363896541,12.368067026694902,3.635055790904895e-05,3.1862340057992244e-05,12.366349107967885,0.9468896595584912,0.8299933667436403,5.982889248946003,7.099254675000627
