,epoch,reconstruction_err,DA_MAE,DA_ratio_improve_MAE,time_DA(s),time_epoch(s)
104,104,114.52508163452148,NO_CALC,NO_CALC,NO_CALC,1.469660997390747
105,105,98.49720764160156,NO_CALC,NO_CALC,NO_CALC,1.3571808338165283
106,106,98.87125205993652,NO_CALC,NO_CALC,NO_CALC,1.37672758102417
107,107,96.40327835083008,NO_CALC,NO_CALC,NO_CALC,1.4474949836730957
108,108,96.05876922607422,NO_CALC,NO_CALC,NO_CALC,1.465864896774292
109,109,88.52537727355957,NO_CALC,NO_CALC,NO_CALC,1.4957773685455322
110,110,94.80721664428711,NO_CALC,NO_CALC,NO_CALC,1.3834211826324463
111,111,98.02341842651367,NO_CALC,NO_CALC,NO_CALC,1.3356389999389648
112,112,76.97148323059082,NO_CALC,NO_CALC,NO_CALC,1.4356672763824463
113,113,71.64651489257812,NO_CALC,NO_CALC,NO_CALC,1.3715267181396484
114,114,67.05192565917969,NO_CALC,NO_CALC,NO_CALC,1.358830213546753
115,115,63.7648811340332,NO_CALC,NO_CALC,NO_CALC,1.4292092323303223
116,116,59.01496124267578,NO_CALC,NO_CALC,NO_CALC,1.4135875701904297
117,117,61.7553596496582,NO_CALC,NO_CALC,NO_CALC,1.4787027835845947
118,118,67.76955604553223,NO_CALC,NO_CALC,NO_CALC,1.4860143661499023
119,119,62.78632736206055,NO_CALC,NO_CALC,NO_CALC,1.4375874996185303
120,120,56.028886795043945,NO_CALC,NO_CALC,NO_CALC,1.5823490619659424
121,121,58.95080375671387,NO_CALC,NO_CALC,NO_CALC,1.4060463905334473
122,122,58.53577899932861,NO_CALC,NO_CALC,NO_CALC,1.477041482925415
123,123,50.84916019439697,NO_CALC,NO_CALC,NO_CALC,1.494030475616455
124,124,56.579288482666016,NO_CALC,NO_CALC,NO_CALC,1.4826998710632324
125,125,64.4231824874878,NO_CALC,NO_CALC,NO_CALC,1.4137601852416992
126,126,55.29707336425781,NO_CALC,NO_CALC,NO_CALC,1.495969295501709
127,127,45.78789043426514,NO_CALC,NO_CALC,NO_CALC,1.4655380249023438
128,128,55.37796974182129,NO_CALC,NO_CALC,NO_CALC,1.3475451469421387
129,129,53.50789928436279,NO_CALC,NO_CALC,NO_CALC,1.406768560409546
130,130,53.50849151611328,NO_CALC,NO_CALC,NO_CALC,1.394803524017334
131,131,50.04549694061279,NO_CALC,NO_CALC,NO_CALC,1.45821213722229
132,132,55.75096416473389,NO_CALC,NO_CALC,NO_CALC,1.3843162059783936
133,133,53.068739891052246,NO_CALC,NO_CALC,NO_CALC,1.3775198459625244
134,134,53.0261812210083,NO_CALC,NO_CALC,NO_CALC,1.5573933124542236
135,135,51.14870834350586,NO_CALC,NO_CALC,NO_CALC,1.5154852867126465
136,136,44.50671195983887,NO_CALC,NO_CALC,NO_CALC,1.501593828201294
137,137,48.04559135437012,NO_CALC,NO_CALC,NO_CALC,1.5110018253326416
138,138,51.62395191192627,NO_CALC,NO_CALC,NO_CALC,1.4753961563110352
139,139,49.41792964935303,NO_CALC,NO_CALC,NO_CALC,1.4972329139709473
140,140,46.928192138671875,NO_CALC,NO_CALC,NO_CALC,1.4862651824951172
141,141,48.90436935424805,NO_CALC,NO_CALC,NO_CALC,1.435425043106079
142,142,45.11592102050781,NO_CALC,NO_CALC,NO_CALC,1.5144217014312744
143,143,44.55636119842529,NO_CALC,NO_CALC,NO_CALC,1.3780665397644043
144,144,41.51565361022949,NO_CALC,NO_CALC,NO_CALC,1.3685033321380615
145,145,46.18474864959717,NO_CALC,NO_CALC,NO_CALC,1.4291505813598633
146,146,41.71488952636719,NO_CALC,NO_CALC,NO_CALC,1.362663984298706
147,147,41.750253677368164,NO_CALC,NO_CALC,NO_CALC,1.3793177604675293
148,148,40.598060607910156,NO_CALC,NO_CALC,NO_CALC,1.5126161575317383
149,149,42.89111804962158,NO_CALC,NO_CALC,NO_CALC,1.585538625717163
