,epoch,reconstruction_err,DA_MAE,DA_ratio_improve_MAE,time_DA(s),time_epoch(s)
0,0,12486.431884765625,NO_CALC,NO_CALC,NO_CALC,0.9836537837982178
1,1,10266.16162109375,NO_CALC,NO_CALC,NO_CALC,0.8815641403198242
2,2,8670.176513671875,NO_CALC,NO_CALC,NO_CALC,0.9825046062469482
3,3,7074.237060546875,NO_CALC,NO_CALC,NO_CALC,0.9367365837097168
4,4,5971.91455078125,NO_CALC,NO_CALC,NO_CALC,0.9302339553833008
5,5,4936.492431640625,NO_CALC,NO_CALC,NO_CALC,0.8572900295257568
6,6,4355.755126953125,NO_CALC,NO_CALC,NO_CALC,0.8217954635620117
7,7,4006.3253173828125,NO_CALC,NO_CALC,NO_CALC,0.8257477283477783
8,8,3754.2015380859375,NO_CALC,NO_CALC,NO_CALC,0.8334877490997314
9,9,3481.442626953125,NO_CALC,NO_CALC,NO_CALC,0.8304452896118164
10,10,3292.9129638671875,NO_CALC,NO_CALC,NO_CALC,0.8581278324127197
11,11,3209.990966796875,NO_CALC,NO_CALC,NO_CALC,0.8390712738037109
12,12,3096.47265625,NO_CALC,NO_CALC,NO_CALC,0.8677523136138916
13,13,2997.83203125,NO_CALC,NO_CALC,NO_CALC,0.8729932308197021
14,14,2927.3102416992188,NO_CALC,NO_CALC,NO_CALC,0.8745739459991455
15,15,2859.5670776367188,NO_CALC,NO_CALC,NO_CALC,0.8853976726531982
16,16,2846.5997314453125,NO_CALC,NO_CALC,NO_CALC,0.8820154666900635
17,17,2808.371337890625,NO_CALC,NO_CALC,NO_CALC,0.8782341480255127
18,18,2754.4678955078125,NO_CALC,NO_CALC,NO_CALC,0.8924782276153564
19,19,2733.2849731445312,NO_CALC,NO_CALC,NO_CALC,0.8970382213592529
20,20,2708.435302734375,NO_CALC,NO_CALC,NO_CALC,0.8975133895874023
21,21,2679.3508911132812,NO_CALC,NO_CALC,NO_CALC,0.8499877452850342
22,22,2675.6625366210938,NO_CALC,NO_CALC,NO_CALC,0.8445539474487305
23,23,2628.6243896484375,NO_CALC,NO_CALC,NO_CALC,0.8574113845825195
24,24,2622.3455810546875,NO_CALC,NO_CALC,NO_CALC,0.856874942779541
25,25,2594.2711791992188,NO_CALC,NO_CALC,NO_CALC,0.874183177947998
26,26,2586.8384399414062,NO_CALC,NO_CALC,NO_CALC,0.8601148128509521
27,27,2559.2025451660156,NO_CALC,NO_CALC,NO_CALC,0.8654890060424805
28,28,2490.8688354492188,NO_CALC,NO_CALC,NO_CALC,0.8528091907501221
29,29,2462.9910278320312,NO_CALC,NO_CALC,NO_CALC,0.8617451190948486
30,30,2515.7652587890625,NO_CALC,NO_CALC,NO_CALC,0.8792612552642822
31,31,2389.4839782714844,NO_CALC,NO_CALC,NO_CALC,0.8664731979370117
32,32,2296.86962890625,NO_CALC,NO_CALC,NO_CALC,0.8470704555511475
33,33,2219.7608642578125,NO_CALC,NO_CALC,NO_CALC,0.8453564643859863
34,34,2163.205291748047,NO_CALC,NO_CALC,NO_CALC,0.8683393001556396
35,35,2216.333221435547,NO_CALC,NO_CALC,NO_CALC,0.8594512939453125
36,36,2111.9356689453125,NO_CALC,NO_CALC,NO_CALC,0.8623430728912354
37,37,2002.4466552734375,NO_CALC,NO_CALC,NO_CALC,0.860001802444458
38,38,1970.4597778320312,NO_CALC,NO_CALC,NO_CALC,0.8835394382476807
39,39,1901.8964233398438,NO_CALC,NO_CALC,NO_CALC,1.1540672779083252
40,40,1873.900634765625,NO_CALC,NO_CALC,NO_CALC,1.3283607959747314
41,41,1838.4813537597656,NO_CALC,NO_CALC,NO_CALC,1.2859387397766113
42,42,1818.758544921875,NO_CALC,NO_CALC,NO_CALC,1.335721731185913
43,43,1780.5573120117188,NO_CALC,NO_CALC,NO_CALC,1.4528911113739014
44,44,1805.59375,NO_CALC,NO_CALC,NO_CALC,1.4768366813659668
45,45,1830.3785400390625,NO_CALC,NO_CALC,NO_CALC,1.4292266368865967
46,46,1724.7007446289062,NO_CALC,NO_CALC,NO_CALC,1.5798473358154297
47,47,1844.0960083007812,NO_CALC,NO_CALC,NO_CALC,1.4503765106201172
48,48,1713.10595703125,NO_CALC,NO_CALC,NO_CALC,1.3060038089752197
49,49,1770.0092163085938,NO_CALC,NO_CALC,NO_CALC,1.586639404296875
50,50,1636.6353149414062,NO_CALC,NO_CALC,NO_CALC,1.450956106185913
51,51,1646.5909729003906,NO_CALC,NO_CALC,NO_CALC,1.3868343830108643
52,52,1591.3323974609375,NO_CALC,NO_CALC,NO_CALC,1.5066025257110596
53,53,1553.616943359375,NO_CALC,NO_CALC,NO_CALC,1.4825711250305176
54,54,1634.2362670898438,NO_CALC,NO_CALC,NO_CALC,1.3594136238098145
55,55,1561.4331665039062,NO_CALC,NO_CALC,NO_CALC,1.4387943744659424
56,56,1503.1419372558594,NO_CALC,NO_CALC,NO_CALC,1.3323602676391602
57,57,1484.12451171875,NO_CALC,NO_CALC,NO_CALC,1.5307643413543701
58,58,1494.621826171875,NO_CALC,NO_CALC,NO_CALC,1.3439347743988037
59,59,1536.5689697265625,NO_CALC,NO_CALC,NO_CALC,1.6840040683746338
60,60,1501.8209838867188,NO_CALC,NO_CALC,NO_CALC,1.4377098083496094
61,61,1553.1754150390625,NO_CALC,NO_CALC,NO_CALC,1.2663400173187256
62,62,1481.4405517578125,NO_CALC,NO_CALC,NO_CALC,1.560638189315796
63,63,1558.5276184082031,NO_CALC,NO_CALC,NO_CALC,1.4318950176239014
64,64,1449.5449829101562,NO_CALC,NO_CALC,NO_CALC,1.401627779006958
65,65,1430.7577514648438,NO_CALC,NO_CALC,NO_CALC,1.3445842266082764
66,66,1407.718994140625,NO_CALC,NO_CALC,NO_CALC,1.4095196723937988
67,67,1426.12548828125,NO_CALC,NO_CALC,NO_CALC,1.4550905227661133
68,68,1394.7013549804688,NO_CALC,NO_CALC,NO_CALC,1.511127233505249
69,69,1412.4435424804688,NO_CALC,NO_CALC,NO_CALC,1.485102653503418
70,70,1537.4556884765625,NO_CALC,NO_CALC,NO_CALC,1.4564464092254639
71,71,1496.1492004394531,NO_CALC,NO_CALC,NO_CALC,1.246077537536621
72,72,1446.9149780273438,NO_CALC,NO_CALC,NO_CALC,1.5024583339691162
73,73,1453.4681396484375,NO_CALC,NO_CALC,NO_CALC,1.492499828338623
74,74,1421.4005126953125,NO_CALC,NO_CALC,NO_CALC,1.4117438793182373
75,75,1386.8420104980469,NO_CALC,NO_CALC,NO_CALC,1.417234182357788
76,76,1427.9094848632812,NO_CALC,NO_CALC,NO_CALC,1.4502534866333008
77,77,1353.0322570800781,NO_CALC,NO_CALC,NO_CALC,1.4160082340240479
78,78,1318.0347290039062,NO_CALC,NO_CALC,NO_CALC,1.3323848247528076
79,79,1293.3805236816406,NO_CALC,NO_CALC,NO_CALC,1.536414623260498
80,80,1252.4289245605469,NO_CALC,NO_CALC,NO_CALC,1.4764094352722168
