,epoch,reconstruction_err,DA_MAE,DA_ratio_improve_MAE,time_DA(s),time_epoch(s)
0,0,19502.11328125,NO_CALC,NO_CALC,NO_CALC,1.1317386627197266
1,1,15256.997802734375,NO_CALC,NO_CALC,NO_CALC,1.1141183376312256
2,2,7515.7322998046875,NO_CALC,NO_CALC,NO_CALC,1.2288355827331543
3,3,4172.467224121094,NO_CALC,NO_CALC,NO_CALC,1.0583562850952148
4,4,1243.8571472167969,NO_CALC,NO_CALC,NO_CALC,1.0763118267059326
5,5,737.2672882080078,NO_CALC,NO_CALC,NO_CALC,1.0966384410858154
6,6,772.96728515625,NO_CALC,NO_CALC,NO_CALC,1.0692245960235596
7,7,618.9659423828125,NO_CALC,NO_CALC,NO_CALC,1.1455326080322266
8,8,396.5945816040039,NO_CALC,NO_CALC,NO_CALC,1.193918228149414
9,9,243.87561798095703,NO_CALC,NO_CALC,NO_CALC,1.1800792217254639
10,10,161.65863800048828,NO_CALC,NO_CALC,NO_CALC,1.1215777397155762
11,11,127.91965866088867,NO_CALC,NO_CALC,NO_CALC,1.087735891342163
12,12,105.43550872802734,NO_CALC,NO_CALC,NO_CALC,1.0687355995178223
13,13,87.70403861999512,NO_CALC,NO_CALC,NO_CALC,1.086604118347168
14,14,74.23539161682129,NO_CALC,NO_CALC,NO_CALC,1.1150453090667725
15,15,60.42244815826416,NO_CALC,NO_CALC,NO_CALC,1.1463582515716553
16,16,53.0437068939209,NO_CALC,NO_CALC,NO_CALC,1.096097469329834
17,17,46.57493877410889,NO_CALC,NO_CALC,NO_CALC,1.0863513946533203
18,18,41.198524475097656,NO_CALC,NO_CALC,NO_CALC,1.2494533061981201
19,19,38.33731555938721,NO_CALC,NO_CALC,NO_CALC,1.1004557609558105
20,20,35.681700706481934,NO_CALC,NO_CALC,NO_CALC,1.0789732933044434
21,21,34.02168130874634,NO_CALC,NO_CALC,NO_CALC,1.0805678367614746
22,22,33.351436614990234,NO_CALC,NO_CALC,NO_CALC,1.1060848236083984
23,23,32.17927360534668,NO_CALC,NO_CALC,NO_CALC,1.090183973312378
24,24,31.531102180480957,NO_CALC,NO_CALC,NO_CALC,1.0711429119110107
25,25,30.73407554626465,NO_CALC,NO_CALC,NO_CALC,1.0662214756011963
26,26,30.564204216003418,NO_CALC,NO_CALC,NO_CALC,1.0941410064697266
27,27,30.279382467269897,NO_CALC,NO_CALC,NO_CALC,1.049659013748169
28,28,29.941975116729736,NO_CALC,NO_CALC,NO_CALC,1.1032850742340088
29,29,30.099536895751953,NO_CALC,NO_CALC,NO_CALC,1.0911645889282227
30,30,31.905990600585938,NO_CALC,NO_CALC,NO_CALC,1.0647664070129395
31,31,31.099870681762695,NO_CALC,NO_CALC,NO_CALC,1.0699379444122314
32,32,31.23348903656006,NO_CALC,NO_CALC,NO_CALC,1.0770258903503418
33,33,31.56812083721161,NO_CALC,NO_CALC,NO_CALC,1.0675032138824463
34,34,31.626161098480225,NO_CALC,NO_CALC,NO_CALC,1.0949153900146484
35,35,32.73812937736511,NO_CALC,NO_CALC,NO_CALC,1.0692670345306396
36,36,33.096797943115234,NO_CALC,NO_CALC,NO_CALC,1.1778383255004883
37,37,30.668648719787598,NO_CALC,NO_CALC,NO_CALC,1.225853443145752
38,38,31.837303638458252,NO_CALC,NO_CALC,NO_CALC,1.1910967826843262
39,39,31.961913585662842,NO_CALC,NO_CALC,NO_CALC,1.1948628425598145
40,40,32.473833084106445,NO_CALC,NO_CALC,NO_CALC,1.1915862560272217
41,41,33.31887221336365,NO_CALC,NO_CALC,NO_CALC,1.1632001399993896
42,42,33.85902976989746,NO_CALC,NO_CALC,NO_CALC,1.1697583198547363
43,43,34.14075469970703,NO_CALC,NO_CALC,NO_CALC,1.1162502765655518
44,44,32.86250066757202,NO_CALC,NO_CALC,NO_CALC,1.1838998794555664
45,45,34.201125144958496,NO_CALC,NO_CALC,NO_CALC,1.1847245693206787
46,46,34.65332555770874,NO_CALC,NO_CALC,NO_CALC,1.1744389533996582
47,47,35.588810205459595,NO_CALC,NO_CALC,NO_CALC,1.21333909034729
48,48,39.93171691894531,NO_CALC,NO_CALC,NO_CALC,1.176304817199707
49,49,35.278825759887695,NO_CALC,NO_CALC,NO_CALC,1.1754121780395508
50,50,41.311723709106445,NO_CALC,NO_CALC,NO_CALC,1.2042560577392578
51,51,35.019747734069824,NO_CALC,NO_CALC,NO_CALC,1.1389546394348145
52,52,39.21505832672119,NO_CALC,NO_CALC,NO_CALC,1.099949598312378
53,53,37.54678535461426,NO_CALC,NO_CALC,NO_CALC,1.071448802947998
54,54,39.992305755615234,NO_CALC,NO_CALC,NO_CALC,1.0732347965240479
55,55,40.4589729309082,NO_CALC,NO_CALC,NO_CALC,1.0751874446868896
56,56,42.057129859924316,NO_CALC,NO_CALC,NO_CALC,1.0605354309082031
57,57,38.56032609939575,NO_CALC,NO_CALC,NO_CALC,1.081394910812378
58,58,47.34849691390991,NO_CALC,NO_CALC,NO_CALC,1.0950279235839844
59,59,38.05397415161133,NO_CALC,NO_CALC,NO_CALC,1.0946176052093506
60,60,42.534456729888916,NO_CALC,NO_CALC,NO_CALC,1.1033623218536377
61,61,46.69628620147705,NO_CALC,NO_CALC,NO_CALC,1.077117681503296
62,62,41.71017837524414,NO_CALC,NO_CALC,NO_CALC,1.0639762878417969
63,63,43.3860445022583,NO_CALC,NO_CALC,NO_CALC,1.0860188007354736
64,64,43.86629867553711,NO_CALC,NO_CALC,NO_CALC,1.156662940979004
65,65,43.248406410217285,NO_CALC,NO_CALC,NO_CALC,1.0770642757415771
66,66,42.02989721298218,NO_CALC,NO_CALC,NO_CALC,1.0723609924316406
67,67,42.05528450012207,NO_CALC,NO_CALC,NO_CALC,1.155465841293335
68,68,42.36879348754883,NO_CALC,NO_CALC,NO_CALC,1.1931586265563965
69,69,40.99052047729492,NO_CALC,NO_CALC,NO_CALC,1.187241554260254
70,70,43.75066542625427,NO_CALC,NO_CALC,NO_CALC,1.1476490497589111
71,71,41.565367698669434,NO_CALC,NO_CALC,NO_CALC,1.2049012184143066
72,72,37.913291931152344,NO_CALC,NO_CALC,NO_CALC,1.2284965515136719
73,73,36.059860706329346,NO_CALC,NO_CALC,NO_CALC,1.153841257095337
74,74,37.8357949256897,NO_CALC,NO_CALC,NO_CALC,1.1880567073822021
75,75,39.4810266494751,NO_CALC,NO_CALC,NO_CALC,1.2173657417297363
76,76,33.401947021484375,NO_CALC,NO_CALC,NO_CALC,1.1601991653442383
77,77,33.90213203430176,NO_CALC,NO_CALC,NO_CALC,1.190871000289917
78,78,32.618892192840576,NO_CALC,NO_CALC,NO_CALC,1.2059898376464844
79,79,35.07882499694824,NO_CALC,NO_CALC,NO_CALC,1.189591884613037
80,80,35.280330657958984,NO_CALC,NO_CALC,NO_CALC,1.2025587558746338
81,81,34.4285364151001,NO_CALC,NO_CALC,NO_CALC,1.1553399562835693
82,82,35.51592540740967,NO_CALC,NO_CALC,NO_CALC,1.210644245147705
83,83,34.238585472106934,NO_CALC,NO_CALC,NO_CALC,1.1923706531524658
84,84,35.89804935455322,NO_CALC,NO_CALC,NO_CALC,1.131113052368164
85,85,34.26657199859619,NO_CALC,NO_CALC,NO_CALC,1.112962245941162
86,86,30.659489393234253,NO_CALC,NO_CALC,NO_CALC,1.073213815689087
87,87,30.660755157470703,NO_CALC,NO_CALC,NO_CALC,1.060133457183838
88,88,29.447423219680786,NO_CALC,NO_CALC,NO_CALC,1.1170878410339355
89,89,29.75020408630371,NO_CALC,NO_CALC,NO_CALC,1.2012438774108887
90,90,32.23800468444824,NO_CALC,NO_CALC,NO_CALC,1.1991751194000244
91,91,34.13121700286865,NO_CALC,NO_CALC,NO_CALC,1.1806793212890625
92,92,34.366902351379395,NO_CALC,NO_CALC,NO_CALC,1.1328165531158447
93,93,33.620760917663574,NO_CALC,NO_CALC,NO_CALC,1.2277872562408447
94,94,32.43203830718994,NO_CALC,NO_CALC,NO_CALC,1.1962103843688965
95,95,31.314568281173706,NO_CALC,NO_CALC,NO_CALC,1.151299238204956
96,96,32.05773162841797,NO_CALC,NO_CALC,NO_CALC,1.074174404144287
97,97,30.042468309402466,NO_CALC,NO_CALC,NO_CALC,1.0771377086639404
98,98,31.958484172821045,NO_CALC,NO_CALC,NO_CALC,1.1749060153961182
99,99,37.5660924911499,NO_CALC,NO_CALC,NO_CALC,1.1380462646484375
100,100,30.951313972473145,NO_CALC,NO_CALC,NO_CALC,1.0534498691558838
101,101,33.11852502822876,NO_CALC,NO_CALC,NO_CALC,1.0668470859527588
102,102,41.44294786453247,NO_CALC,NO_CALC,NO_CALC,1.0769519805908203
103,103,32.355424880981445,NO_CALC,NO_CALC,NO_CALC,1.0714201927185059
104,104,34.20393371582031,NO_CALC,NO_CALC,NO_CALC,1.0779714584350586
105,105,35.79629850387573,NO_CALC,NO_CALC,NO_CALC,1.0721230506896973
106,106,31.692039012908936,NO_CALC,NO_CALC,NO_CALC,1.1431982517242432
107,107,34.85472536087036,NO_CALC,NO_CALC,NO_CALC,1.2181668281555176
108,108,36.527554988861084,NO_CALC,NO_CALC,NO_CALC,1.193004846572876
109,109,35.53282117843628,NO_CALC,NO_CALC,NO_CALC,1.086911916732788
110,110,36.94826602935791,NO_CALC,NO_CALC,NO_CALC,1.0793633460998535
111,111,44.4817476272583,NO_CALC,NO_CALC,NO_CALC,1.0567924976348877
112,112,39.0682897567749,NO_CALC,NO_CALC,NO_CALC,1.0737464427947998
113,113,45.011094093322754,NO_CALC,NO_CALC,NO_CALC,1.1102800369262695
114,114,41.591525077819824,NO_CALC,NO_CALC,NO_CALC,1.0885827541351318
115,115,46.67236566543579,NO_CALC,NO_CALC,NO_CALC,1.1038720607757568
116,116,42.41989707946777,NO_CALC,NO_CALC,NO_CALC,1.1490986347198486
117,117,45.41304588317871,NO_CALC,NO_CALC,NO_CALC,1.110612392425537
118,118,47.22123336791992,NO_CALC,NO_CALC,NO_CALC,1.168602466583252
119,119,45.59993839263916,NO_CALC,NO_CALC,NO_CALC,1.175304651260376
120,120,49.278810024261475,NO_CALC,NO_CALC,NO_CALC,1.193721055984497
121,121,49.09763717651367,NO_CALC,NO_CALC,NO_CALC,1.073673963546753
122,122,51.81723499298096,NO_CALC,NO_CALC,NO_CALC,1.0828685760498047
123,123,47.848984718322754,NO_CALC,NO_CALC,NO_CALC,1.1224312782287598
124,124,54.75556564331055,NO_CALC,NO_CALC,NO_CALC,1.0708563327789307
125,125,48.936848640441895,NO_CALC,NO_CALC,NO_CALC,1.062993049621582
126,126,54.59934902191162,NO_CALC,NO_CALC,NO_CALC,1.071312665939331
127,127,60.59602642059326,NO_CALC,NO_CALC,NO_CALC,1.0825417041778564
128,128,59.65428018569946,NO_CALC,NO_CALC,NO_CALC,1.1121516227722168
129,129,60.50114631652832,NO_CALC,NO_CALC,NO_CALC,1.2101726531982422
130,130,65.50763416290283,NO_CALC,NO_CALC,NO_CALC,1.1744649410247803
131,131,62.68864822387695,NO_CALC,NO_CALC,NO_CALC,1.220996379852295
132,132,64.13708734512329,NO_CALC,NO_CALC,NO_CALC,1.2068557739257812
133,133,64.15706443786621,NO_CALC,NO_CALC,NO_CALC,1.0802044868469238
134,134,59.579737186431885,NO_CALC,NO_CALC,NO_CALC,1.0648689270019531
135,135,61.8363561630249,NO_CALC,NO_CALC,NO_CALC,1.0510425567626953
136,136,50.85271072387695,NO_CALC,NO_CALC,NO_CALC,1.0522081851959229
137,137,39.92668676376343,NO_CALC,NO_CALC,NO_CALC,1.0655272006988525
138,138,47.69799613952637,NO_CALC,NO_CALC,NO_CALC,1.0801880359649658
139,139,36.0657753944397,NO_CALC,NO_CALC,NO_CALC,1.0905418395996094
140,140,33.36456108093262,NO_CALC,NO_CALC,NO_CALC,1.0829472541809082
141,141,34.097867012023926,NO_CALC,NO_CALC,NO_CALC,1.060272216796875
142,142,25.443089485168457,NO_CALC,NO_CALC,NO_CALC,1.049757480621338
