,epoch,reconstruction_err,DA_MAE,DA_ratio_improve_MAE,time_DA(s),time_epoch(s)
0,0,10399.668701171875,NO_CALC,NO_CALC,NO_CALC,2.443739414215088
1,1,9411.189697265625,NO_CALC,NO_CALC,NO_CALC,4.142334699630737
2,2,7609.573486328125,NO_CALC,NO_CALC,NO_CALC,3.1767263412475586
3,3,5239.6834716796875,NO_CALC,NO_CALC,NO_CALC,2.523280620574951
4,4,3336.5574340820312,NO_CALC,NO_CALC,NO_CALC,2.4210212230682373
5,5,2027.0964050292969,NO_CALC,NO_CALC,NO_CALC,2.64754319190979
6,6,1086.3679656982422,NO_CALC,NO_CALC,NO_CALC,2.599147319793701
7,7,625.1725158691406,NO_CALC,NO_CALC,NO_CALC,2.7553508281707764
8,8,428.18029022216797,NO_CALC,NO_CALC,NO_CALC,2.619898557662964
9,9,328.7835006713867,NO_CALC,NO_CALC,NO_CALC,3.0360116958618164
10,10,248.0749626159668,NO_CALC,NO_CALC,NO_CALC,2.853686809539795
11,11,180.11565780639648,NO_CALC,NO_CALC,NO_CALC,3.054764986038208
12,12,129.4132480621338,NO_CALC,NO_CALC,NO_CALC,2.5757317543029785
13,13,91.73022270202637,NO_CALC,NO_CALC,NO_CALC,3.060591459274292
14,14,68.72270011901855,NO_CALC,NO_CALC,NO_CALC,3.0436480045318604
15,15,54.5487117767334,NO_CALC,NO_CALC,NO_CALC,2.9973137378692627
16,16,45.901222229003906,NO_CALC,NO_CALC,NO_CALC,2.7154529094696045
17,17,38.97924327850342,NO_CALC,NO_CALC,NO_CALC,2.3759326934814453
18,18,32.838287353515625,NO_CALC,NO_CALC,NO_CALC,2.5876245498657227
19,19,28.62397050857544,NO_CALC,NO_CALC,NO_CALC,2.332685947418213
20,20,24.93449306488037,NO_CALC,NO_CALC,NO_CALC,2.6773037910461426
21,21,22.867672443389893,NO_CALC,NO_CALC,NO_CALC,2.7406251430511475
22,22,21.401004791259766,NO_CALC,NO_CALC,NO_CALC,2.6216979026794434
23,23,20.092171669006348,NO_CALC,NO_CALC,NO_CALC,2.30489182472229
24,24,19.25670027732849,NO_CALC,NO_CALC,NO_CALC,2.6649270057678223
25,25,18.625235557556152,NO_CALC,NO_CALC,NO_CALC,1.914156198501587
26,26,18.2818922996521,NO_CALC,NO_CALC,NO_CALC,2.764408588409424
27,27,17.924556732177734,NO_CALC,NO_CALC,NO_CALC,2.104764938354492
28,28,17.853952884674072,NO_CALC,NO_CALC,NO_CALC,1.9462857246398926
29,29,17.601661920547485,NO_CALC,NO_CALC,NO_CALC,2.2571377754211426
30,30,18.00454545021057,NO_CALC,NO_CALC,NO_CALC,2.6479084491729736
31,31,17.2752503156662,NO_CALC,NO_CALC,NO_CALC,2.37372088432312
32,32,17.08353567123413,NO_CALC,NO_CALC,NO_CALC,2.743675470352173
33,33,16.92269590497017,NO_CALC,NO_CALC,NO_CALC,2.4064977169036865
34,34,17.207782983779907,NO_CALC,NO_CALC,NO_CALC,2.838559865951538
35,35,17.84786307811737,NO_CALC,NO_CALC,NO_CALC,2.6833291053771973
36,36,17.2454833984375,NO_CALC,NO_CALC,NO_CALC,2.5615878105163574
37,37,16.801235675811768,NO_CALC,NO_CALC,NO_CALC,2.668318748474121
38,38,16.974785804748535,NO_CALC,NO_CALC,NO_CALC,2.5382421016693115
39,39,16.925407767295837,NO_CALC,NO_CALC,NO_CALC,2.575760841369629
40,40,17.417765140533447,NO_CALC,NO_CALC,NO_CALC,2.984107732772827
41,41,17.120542883872986,NO_CALC,NO_CALC,NO_CALC,1.9758970737457275
42,42,17.158660650253296,NO_CALC,NO_CALC,NO_CALC,2.3811116218566895
43,43,17.364596605300903,NO_CALC,NO_CALC,NO_CALC,3.2239954471588135
44,44,16.953223943710327,NO_CALC,NO_CALC,NO_CALC,2.1787543296813965
45,45,17.051313400268555,NO_CALC,NO_CALC,NO_CALC,1.9194316864013672
