,epoch,reconstruction_err,DA_MAE,DA_ratio_improve_MAE,time_DA(s),time_epoch(s)
41,41,419.31526947021484,NO_CALC,NO_CALC,NO_CALC,1.3602030277252197
42,42,381.7178497314453,NO_CALC,NO_CALC,NO_CALC,1.3031036853790283
43,43,387.2851028442383,NO_CALC,NO_CALC,NO_CALC,1.280548095703125
44,44,467.4053039550781,NO_CALC,NO_CALC,NO_CALC,1.1885719299316406
45,45,444.92823791503906,NO_CALC,NO_CALC,NO_CALC,1.352198839187622
46,46,476.5724792480469,NO_CALC,NO_CALC,NO_CALC,1.3050484657287598
47,47,391.6161193847656,NO_CALC,NO_CALC,NO_CALC,1.2419970035552979
48,48,355.9941940307617,NO_CALC,NO_CALC,NO_CALC,1.2372097969055176
49,49,376.61537170410156,NO_CALC,NO_CALC,NO_CALC,1.3290367126464844
50,50,419.17708587646484,NO_CALC,NO_CALC,NO_CALC,1.4750316143035889
51,51,371.4347152709961,NO_CALC,NO_CALC,NO_CALC,1.196035623550415
52,52,353.59605407714844,NO_CALC,NO_CALC,NO_CALC,1.3616268634796143
53,53,366.5818786621094,NO_CALC,NO_CALC,NO_CALC,1.3612234592437744
54,54,410.52921295166016,NO_CALC,NO_CALC,NO_CALC,1.2038977146148682
55,55,362.5321807861328,NO_CALC,NO_CALC,NO_CALC,1.199711561203003
56,56,341.6614761352539,NO_CALC,NO_CALC,NO_CALC,1.2538397312164307
57,57,397.51488494873047,NO_CALC,NO_CALC,NO_CALC,1.4906387329101562
58,58,411.9074478149414,NO_CALC,NO_CALC,NO_CALC,1.2274880409240723
59,59,414.8199691772461,NO_CALC,NO_CALC,NO_CALC,1.3935091495513916
60,60,383.2737731933594,NO_CALC,NO_CALC,NO_CALC,1.3091907501220703
61,61,467.6831512451172,NO_CALC,NO_CALC,NO_CALC,1.2986619472503662
62,62,376.1670227050781,NO_CALC,NO_CALC,NO_CALC,1.3547050952911377
63,63,351.5999755859375,NO_CALC,NO_CALC,NO_CALC,1.3298828601837158
64,64,360.14278411865234,NO_CALC,NO_CALC,NO_CALC,1.2599711418151855
65,65,366.7861633300781,NO_CALC,NO_CALC,NO_CALC,1.191767692565918
66,66,379.98519134521484,NO_CALC,NO_CALC,NO_CALC,1.2542572021484375
67,67,368.5857467651367,NO_CALC,NO_CALC,NO_CALC,1.290980577468872
68,68,359.4674377441406,NO_CALC,NO_CALC,NO_CALC,1.3099021911621094
69,69,398.7719039916992,NO_CALC,NO_CALC,NO_CALC,1.3162384033203125
70,70,411.7411117553711,NO_CALC,NO_CALC,NO_CALC,1.266462802886963
71,71,367.2242736816406,NO_CALC,NO_CALC,NO_CALC,1.1701700687408447
72,72,365.9072723388672,NO_CALC,NO_CALC,NO_CALC,1.2175929546356201
73,73,473.1553192138672,NO_CALC,NO_CALC,NO_CALC,1.4260828495025635
74,74,412.1258544921875,NO_CALC,NO_CALC,NO_CALC,1.3281240463256836
75,75,503.12427520751953,NO_CALC,NO_CALC,NO_CALC,1.3588452339172363
76,76,441.31404876708984,NO_CALC,NO_CALC,NO_CALC,1.0358879566192627
77,77,397.60611724853516,NO_CALC,NO_CALC,NO_CALC,1.4250502586364746
78,78,346.1792297363281,NO_CALC,NO_CALC,NO_CALC,1.4459307193756104
79,79,356.8270797729492,NO_CALC,NO_CALC,NO_CALC,1.3490879535675049
80,80,339.0650405883789,NO_CALC,NO_CALC,NO_CALC,1.2954950332641602
81,81,376.1569290161133,NO_CALC,NO_CALC,NO_CALC,1.4195451736450195
82,82,446.74352264404297,NO_CALC,NO_CALC,NO_CALC,1.3342270851135254
83,83,409.1496124267578,NO_CALC,NO_CALC,NO_CALC,1.3856990337371826
84,84,432.57840728759766,NO_CALC,NO_CALC,NO_CALC,1.437143087387085
85,85,430.1575241088867,NO_CALC,NO_CALC,NO_CALC,1.263444423675537
86,86,407.9891052246094,NO_CALC,NO_CALC,NO_CALC,1.1743505001068115
87,87,380.3473434448242,NO_CALC,NO_CALC,NO_CALC,1.2053191661834717
88,88,350.03174591064453,NO_CALC,NO_CALC,NO_CALC,1.297020435333252
89,89,341.83055877685547,NO_CALC,NO_CALC,NO_CALC,1.4335293769836426
90,90,340.86424255371094,NO_CALC,NO_CALC,NO_CALC,1.4055445194244385
91,91,348.9792709350586,NO_CALC,NO_CALC,NO_CALC,1.276200532913208
92,92,369.4635238647461,NO_CALC,NO_CALC,NO_CALC,1.3320436477661133
93,93,345.4706039428711,NO_CALC,NO_CALC,NO_CALC,1.2991321086883545
94,94,399.8925094604492,NO_CALC,NO_CALC,NO_CALC,1.4522631168365479
95,95,356.7628517150879,NO_CALC,NO_CALC,NO_CALC,1.295663595199585
96,96,351.1002502441406,NO_CALC,NO_CALC,NO_CALC,1.2969865798950195
97,97,351.67064666748047,NO_CALC,NO_CALC,NO_CALC,1.1848673820495605
98,98,357.8378372192383,NO_CALC,NO_CALC,NO_CALC,1.3481457233428955
99,99,423.3422393798828,NO_CALC,NO_CALC,NO_CALC,1.3921265602111816
100,100,398.24652099609375,NO_CALC,NO_CALC,NO_CALC,1.274113416671753
101,101,336.9112091064453,NO_CALC,NO_CALC,NO_CALC,1.3242378234863281
102,102,392.8089141845703,NO_CALC,NO_CALC,NO_CALC,1.3107693195343018
103,103,430.17757415771484,NO_CALC,NO_CALC,NO_CALC,1.3716497421264648
104,104,448.63089752197266,NO_CALC,NO_CALC,NO_CALC,1.2284481525421143
105,105,374.71468353271484,NO_CALC,NO_CALC,NO_CALC,1.2814340591430664
106,106,355.7944641113281,NO_CALC,NO_CALC,NO_CALC,1.3015086650848389
107,107,406.755859375,NO_CALC,NO_CALC,NO_CALC,1.054610252380371
108,108,366.6282653808594,NO_CALC,NO_CALC,NO_CALC,1.2328240871429443
109,109,331.12601470947266,NO_CALC,NO_CALC,NO_CALC,1.3874192237854004
110,110,324.42576599121094,NO_CALC,NO_CALC,NO_CALC,1.3727872371673584
111,111,356.5492477416992,NO_CALC,NO_CALC,NO_CALC,1.1687164306640625
112,112,431.1158752441406,NO_CALC,NO_CALC,NO_CALC,1.1633667945861816
113,113,341.95835876464844,NO_CALC,NO_CALC,NO_CALC,1.3192296028137207
114,114,367.7772979736328,NO_CALC,NO_CALC,NO_CALC,1.419111967086792
115,115,405.8659133911133,NO_CALC,NO_CALC,NO_CALC,1.3162035942077637
116,116,380.7120361328125,NO_CALC,NO_CALC,NO_CALC,1.3526761531829834
117,117,338.42183685302734,NO_CALC,NO_CALC,NO_CALC,1.4190239906311035
118,118,368.64903259277344,NO_CALC,NO_CALC,NO_CALC,1.357525110244751
119,119,359.67284393310547,NO_CALC,NO_CALC,NO_CALC,1.3189911842346191
120,120,380.64083099365234,NO_CALC,NO_CALC,NO_CALC,1.3770349025726318
121,121,377.51470947265625,NO_CALC,NO_CALC,NO_CALC,1.2187070846557617
122,122,343.42264556884766,NO_CALC,NO_CALC,NO_CALC,1.2696919441223145
123,123,338.3504180908203,NO_CALC,NO_CALC,NO_CALC,1.3622355461120605
124,124,333.1652603149414,NO_CALC,NO_CALC,NO_CALC,1.2495925426483154
125,125,324.74390411376953,NO_CALC,NO_CALC,NO_CALC,1.3117671012878418
126,126,353.80204010009766,NO_CALC,NO_CALC,NO_CALC,1.3566131591796875
127,127,369.2371520996094,NO_CALC,NO_CALC,NO_CALC,1.2679195404052734
128,128,389.08377838134766,NO_CALC,NO_CALC,NO_CALC,1.2430813312530518
129,129,398.7363510131836,NO_CALC,NO_CALC,NO_CALC,1.2002146244049072
130,130,403.9387435913086,NO_CALC,NO_CALC,NO_CALC,1.3172690868377686
131,131,389.0505142211914,NO_CALC,NO_CALC,NO_CALC,1.394441843032837
132,132,338.3660202026367,NO_CALC,NO_CALC,NO_CALC,1.3261752128601074
133,133,343.98350524902344,NO_CALC,NO_CALC,NO_CALC,1.4037575721740723
134,134,345.15045166015625,NO_CALC,NO_CALC,NO_CALC,1.2868752479553223
135,135,378.6299133300781,NO_CALC,NO_CALC,NO_CALC,1.4054210186004639
136,136,355.68042755126953,NO_CALC,NO_CALC,NO_CALC,1.3088774681091309
137,137,320.9117889404297,NO_CALC,NO_CALC,NO_CALC,1.4479689598083496
138,138,357.6581573486328,NO_CALC,NO_CALC,NO_CALC,1.2119789123535156
139,139,418.4869079589844,NO_CALC,NO_CALC,NO_CALC,1.2479565143585205
140,140,398.106689453125,NO_CALC,NO_CALC,NO_CALC,1.314368724822998
141,141,462.3202590942383,NO_CALC,NO_CALC,NO_CALC,1.3304197788238525
142,142,396.2405548095703,NO_CALC,NO_CALC,NO_CALC,1.3244702816009521
143,143,405.6968536376953,NO_CALC,NO_CALC,NO_CALC,1.391507863998413
144,144,372.30818939208984,NO_CALC,NO_CALC,NO_CALC,1.4072506427764893
145,145,357.5174026489258,NO_CALC,NO_CALC,NO_CALC,1.2981626987457275
146,146,347.727294921875,NO_CALC,NO_CALC,NO_CALC,1.3752851486206055
147,147,331.786376953125,NO_CALC,NO_CALC,NO_CALC,1.3580398559570312
148,148,358.47645568847656,NO_CALC,NO_CALC,NO_CALC,1.3173844814300537
149,149,347.2577819824219,NO_CALC,NO_CALC,NO_CALC,1.444342851638794
