,epoch,reconstruction_err,DA_MAE,DA_ratio_improve_MAE,time_DA(s),time_epoch(s)
0,0,19502.11328125,NO_CALC,NO_CALC,NO_CALC,1.2346289157867432
1,1,15256.997802734375,NO_CALC,NO_CALC,NO_CALC,1.228813648223877
2,2,7515.7322998046875,NO_CALC,NO_CALC,NO_CALC,1.2515156269073486
3,3,4172.467224121094,NO_CALC,NO_CALC,NO_CALC,1.1931767463684082
4,4,1243.8571472167969,NO_CALC,NO_CALC,NO_CALC,1.1809759140014648
5,5,737.2672882080078,NO_CALC,NO_CALC,NO_CALC,1.2028703689575195
6,6,772.96728515625,NO_CALC,NO_CALC,NO_CALC,1.2364580631256104
7,7,618.9659423828125,NO_CALC,NO_CALC,NO_CALC,1.1011297702789307
8,8,396.5945816040039,NO_CALC,NO_CALC,NO_CALC,1.1302673816680908
9,9,243.87561798095703,NO_CALC,NO_CALC,NO_CALC,1.205805778503418
10,10,161.65863800048828,NO_CALC,NO_CALC,NO_CALC,1.146913766860962
11,11,127.91965866088867,NO_CALC,NO_CALC,NO_CALC,1.0586671829223633
12,12,105.43550872802734,NO_CALC,NO_CALC,NO_CALC,1.086759328842163
13,13,87.70403861999512,NO_CALC,NO_CALC,NO_CALC,1.0587451457977295
14,14,74.23539161682129,NO_CALC,NO_CALC,NO_CALC,1.0510196685791016
15,15,60.42244815826416,NO_CALC,NO_CALC,NO_CALC,1.392439365386963
16,16,53.0437068939209,NO_CALC,NO_CALC,NO_CALC,1.5030720233917236
17,17,46.57493877410889,NO_CALC,NO_CALC,NO_CALC,1.5716075897216797
18,18,41.198524475097656,NO_CALC,NO_CALC,NO_CALC,1.7407348155975342
19,19,38.33731555938721,NO_CALC,NO_CALC,NO_CALC,1.7773869037628174
20,20,35.681700706481934,NO_CALC,NO_CALC,NO_CALC,1.52496337890625
21,21,34.02168130874634,NO_CALC,NO_CALC,NO_CALC,1.5098364353179932
22,22,33.351436614990234,NO_CALC,NO_CALC,NO_CALC,1.6119165420532227
23,23,32.17927360534668,NO_CALC,NO_CALC,NO_CALC,1.5742721557617188
24,24,31.531102180480957,NO_CALC,NO_CALC,NO_CALC,1.7228102684020996
25,25,30.73407554626465,NO_CALC,NO_CALC,NO_CALC,1.640275239944458
26,26,30.564204216003418,NO_CALC,NO_CALC,NO_CALC,1.495713710784912
27,27,30.279382467269897,NO_CALC,NO_CALC,NO_CALC,1.7469041347503662
28,28,29.941975116729736,NO_CALC,NO_CALC,NO_CALC,2.139409065246582
29,29,30.099536895751953,NO_CALC,NO_CALC,NO_CALC,1.870924472808838
30,30,31.905990600585938,NO_CALC,NO_CALC,NO_CALC,1.7955968379974365
31,31,31.099870681762695,NO_CALC,NO_CALC,NO_CALC,2.5531792640686035
32,32,31.23348903656006,NO_CALC,NO_CALC,NO_CALC,2.548319101333618
33,33,31.56812083721161,NO_CALC,NO_CALC,NO_CALC,1.607691764831543
34,34,31.626161098480225,NO_CALC,NO_CALC,NO_CALC,1.9631617069244385
35,35,32.73812937736511,NO_CALC,NO_CALC,NO_CALC,1.8827381134033203
36,36,33.096797943115234,NO_CALC,NO_CALC,NO_CALC,1.6540780067443848
37,37,30.668648719787598,NO_CALC,NO_CALC,NO_CALC,1.9156806468963623
38,38,31.837303638458252,NO_CALC,NO_CALC,NO_CALC,2.6234309673309326
39,39,31.961913585662842,NO_CALC,NO_CALC,NO_CALC,3.512772560119629
40,40,32.473833084106445,NO_CALC,NO_CALC,NO_CALC,3.36507511138916
41,41,33.31887221336365,NO_CALC,NO_CALC,NO_CALC,3.253610372543335
42,42,33.85902976989746,NO_CALC,NO_CALC,NO_CALC,3.1491804122924805
43,43,34.14075469970703,NO_CALC,NO_CALC,NO_CALC,3.865280866622925
44,44,32.86250066757202,NO_CALC,NO_CALC,NO_CALC,3.071624994277954
45,45,34.201125144958496,NO_CALC,NO_CALC,NO_CALC,2.7268309593200684
46,46,34.65332555770874,NO_CALC,NO_CALC,NO_CALC,3.0444869995117188
47,47,35.588810205459595,NO_CALC,NO_CALC,NO_CALC,2.5907766819000244
48,48,39.93171691894531,NO_CALC,NO_CALC,NO_CALC,3.3144755363464355
49,49,35.278825759887695,NO_CALC,NO_CALC,NO_CALC,3.663130521774292
50,50,41.311723709106445,NO_CALC,NO_CALC,NO_CALC,3.409945487976074
51,51,35.019747734069824,NO_CALC,NO_CALC,NO_CALC,3.606731653213501
52,52,39.21505832672119,NO_CALC,NO_CALC,NO_CALC,2.8397064208984375
53,53,37.54678535461426,NO_CALC,NO_CALC,NO_CALC,3.098792552947998
54,54,39.992305755615234,NO_CALC,NO_CALC,NO_CALC,3.531585693359375
55,55,40.4589729309082,NO_CALC,NO_CALC,NO_CALC,3.504272699356079
56,56,42.057129859924316,NO_CALC,NO_CALC,NO_CALC,3.0273005962371826
57,57,38.56032609939575,NO_CALC,NO_CALC,NO_CALC,3.11983585357666
58,58,47.34849691390991,NO_CALC,NO_CALC,NO_CALC,3.247983694076538
59,59,38.05397415161133,NO_CALC,NO_CALC,NO_CALC,2.7830684185028076
60,60,42.534456729888916,NO_CALC,NO_CALC,NO_CALC,3.5091426372528076
61,61,46.69628620147705,NO_CALC,NO_CALC,NO_CALC,2.8870773315429688
62,62,41.71017837524414,NO_CALC,NO_CALC,NO_CALC,2.87923264503479
