,epoch,reconstruction_err,DA_MAE,DA_ratio_improve_MAE,time_DA(s),time_epoch(s)
0,0,10132.4111328125,NO_CALC,NO_CALC,NO_CALC,2.8423683643341064
1,1,8291.396850585938,NO_CALC,NO_CALC,NO_CALC,3.802987575531006
2,2,4431.7752685546875,NO_CALC,NO_CALC,NO_CALC,2.4963040351867676
3,3,2267.5020446777344,NO_CALC,NO_CALC,NO_CALC,3.8330259323120117
4,4,818.2253265380859,NO_CALC,NO_CALC,NO_CALC,3.6124722957611084
5,5,438.1496124267578,NO_CALC,NO_CALC,NO_CALC,3.188265323638916
6,6,381.7146759033203,NO_CALC,NO_CALC,NO_CALC,2.971536159515381
7,7,340.8070831298828,NO_CALC,NO_CALC,NO_CALC,2.8959743976593018
8,8,223.82190704345703,NO_CALC,NO_CALC,NO_CALC,3.2638800144195557
9,9,130.91651725769043,NO_CALC,NO_CALC,NO_CALC,3.511025905609131
10,10,89.33672523498535,NO_CALC,NO_CALC,NO_CALC,2.7755191326141357
11,11,71.68332481384277,NO_CALC,NO_CALC,NO_CALC,2.702273368835449
12,12,60.053585052490234,NO_CALC,NO_CALC,NO_CALC,2.9744951725006104
13,13,48.77536869049072,NO_CALC,NO_CALC,NO_CALC,3.0653135776519775
14,14,41.53562831878662,NO_CALC,NO_CALC,NO_CALC,3.175516128540039
15,15,34.504536628723145,NO_CALC,NO_CALC,NO_CALC,3.285219192504883
16,16,30.31509017944336,NO_CALC,NO_CALC,NO_CALC,3.421095132827759
17,17,26.863075733184814,NO_CALC,NO_CALC,NO_CALC,3.039952278137207
18,18,23.941323041915894,NO_CALC,NO_CALC,NO_CALC,3.5227510929107666
19,19,22.229130268096924,NO_CALC,NO_CALC,NO_CALC,2.8557534217834473
20,20,20.934282302856445,NO_CALC,NO_CALC,NO_CALC,3.225858688354492
21,21,19.85661220550537,NO_CALC,NO_CALC,NO_CALC,2.925123691558838
22,22,19.386701107025146,NO_CALC,NO_CALC,NO_CALC,2.7941737174987793
23,23,18.834633827209473,NO_CALC,NO_CALC,NO_CALC,2.563216209411621
24,24,18.253917932510376,NO_CALC,NO_CALC,NO_CALC,3.1553382873535156
25,25,17.759214878082275,NO_CALC,NO_CALC,NO_CALC,3.3132474422454834
26,26,17.75133466720581,NO_CALC,NO_CALC,NO_CALC,2.738445997238159
27,27,17.302869200706482,NO_CALC,NO_CALC,NO_CALC,3.290297508239746
28,28,17.352989196777344,NO_CALC,NO_CALC,NO_CALC,2.9716553688049316
29,29,17.368330478668213,NO_CALC,NO_CALC,NO_CALC,3.3363490104675293
30,30,18.153358936309814,NO_CALC,NO_CALC,NO_CALC,3.69287109375
31,31,17.359607815742493,NO_CALC,NO_CALC,NO_CALC,2.8562214374542236
32,32,17.19922924041748,NO_CALC,NO_CALC,NO_CALC,3.1630873680114746
33,33,17.032096445560455,NO_CALC,NO_CALC,NO_CALC,2.3512587547302246
34,34,17.23998713493347,NO_CALC,NO_CALC,NO_CALC,2.578186511993408
35,35,18.264411091804504,NO_CALC,NO_CALC,NO_CALC,3.1629793643951416
36,36,17.23757314682007,NO_CALC,NO_CALC,NO_CALC,2.7494726181030273
37,37,16.620007514953613,NO_CALC,NO_CALC,NO_CALC,3.0404510498046875
38,38,16.709569931030273,NO_CALC,NO_CALC,NO_CALC,3.474663257598877
39,39,16.683310985565186,NO_CALC,NO_CALC,NO_CALC,2.927405595779419
40,40,17.521313190460205,NO_CALC,NO_CALC,NO_CALC,2.97054123878479
41,41,16.82588529586792,NO_CALC,NO_CALC,NO_CALC,3.460254192352295
42,42,16.719537019729614,NO_CALC,NO_CALC,NO_CALC,3.4694368839263916
43,43,16.847415685653687,NO_CALC,NO_CALC,NO_CALC,2.781885862350464
44,44,16.606349229812622,NO_CALC,NO_CALC,NO_CALC,2.456516981124878
45,45,16.70897626876831,NO_CALC,NO_CALC,NO_CALC,3.2217729091644287
46,46,17.101799249649048,NO_CALC,NO_CALC,NO_CALC,2.815135955810547
47,47,16.50934886932373,NO_CALC,NO_CALC,NO_CALC,2.815099000930786
48,48,17.506832599639893,NO_CALC,NO_CALC,NO_CALC,2.776071548461914
49,49,16.90888500213623,NO_CALC,NO_CALC,NO_CALC,2.9328460693359375
50,50,16.914648056030273,NO_CALC,NO_CALC,NO_CALC,3.2152259349823
51,51,16.532058596611023,NO_CALC,NO_CALC,NO_CALC,2.955209732055664
52,52,16.623679161071777,NO_CALC,NO_CALC,NO_CALC,3.2331902980804443
53,53,16.971139550209045,NO_CALC,NO_CALC,NO_CALC,2.8637020587921143
54,54,17.410253405570984,NO_CALC,NO_CALC,NO_CALC,2.7850656509399414
55,55,16.98731303215027,NO_CALC,NO_CALC,NO_CALC,2.8973443508148193
56,56,17.477317810058594,NO_CALC,NO_CALC,NO_CALC,3.674024820327759
