,percent_improvement,ref_MAE_mean,da_MAE_mean,counts,mse_ref,mse_DA,mse_ref_points,mse_da_points,mse_ref_overlap,mse_da_overlap,mse_percent_points,mse_percent_overlap,time_overlap,time_saving_uc,time_saving_da,time_saving_u0,l1_loss,l2_loss,time,time_online
55,18.529964507444017,0.04727987848175938,0.038518933779926705,15847,0.12715889772894448,0.10664801416976237,7.846408597367918e-06,6.5807734277281485e-06,0.2759368272674053,0.12678858525363712,16.13012060147272,54.051589811617056,-0.0029935836791992188,7.152557373046875e-07,0.0,2.384185791015625e-07,3591.5325,3780.658,0.20906472206115723,0.19324469566345215
56,18.466006394883465,0.046722225137299164,0.03809449605561365,15851,0.12603641491834194,0.10617881962180001,7.777145188099589e-06,6.551821524237937e-06,0.2754946731085025,0.12525444590976445,15.755442829286693,54.53471223364327,-0.0029320716857910156,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,3593.226,3767.4463,0.19993376731872559,0.18356084823608398
57,18.3170739372197,0.04620577606622041,0.03774222990090465,15847,0.12519868676142584,0.10594058020911927,7.725452718834126e-06,6.537120832353404e-06,0.2751916586600282,0.12396369122503904,15.382035587165653,54.95368870239494,-0.0030679702758789062,2.384185791015625e-07,0.0,2.384185791015625e-07,3593.4429,3756.751,0.2154550552368164,0.19947338104248047
58,18.10485404933981,0.045830233838008924,0.03753273689116626,15846,0.1246766753673807,0.10591616673174392,7.693241723274139e-06,6.535614385520419e-06,0.2750955449665614,0.12299253917246665,15.047328283623061,55.29097383695664,-0.002899646759033203,2.384185791015625e-07,2.384185791015625e-07,0.0,3591.9382,3754.2136,0.20007586479187012,0.18370914459228516
59,17.848476197803645,0.04555796953203648,0.037426566183908314,15845,0.12438844120615587,0.10602879629068618,7.675456078375656e-06,6.542564253405293e-06,0.27517381459735607,0.12224719703408009,14.759928444670551,55.57455304642396,-0.002931356430053711,2.384185791015625e-07,2.384185791015625e-07,0.0,3591.9946,3765.6272,0.1979198455810547,0.18964362144470215
60,17.573288032086424,0.04535967620122691,0.03738848965196355,15840,0.12429209435210178,0.1062751558708531,7.669510943607416e-06,6.557766004618851e-06,0.2753637978300872,0.12163344005434056,14.495643166337894,55.82809323054358,-0.0029616355895996094,6.451772212982178,6.382776260375977,6.361827611923218,3596.6912,3796.3066,19.412882089614868,0.19985699653625488
61,17.300687874088943,0.0452858821668674,0.037451113042149965,15833,0.12459866406228333,0.10677801459585504,7.688427993476695e-06,6.588795174370914e-06,0.2758092229105239,0.12136886338917376,14.302440239263122,55.99535718624341,-0.0030128955841064453,2.384185791015625e-07,2.384185791015625e-07,0.0,3604.6248,3842.6914,0.19356703758239746,0.1842331886291504
62,17.10892079817932,0.04539779252521645,0.0376307201579554,15826,0.12536576008766023,0.10756526773058417,7.735762068842419e-06,6.6373730550773895e-06,0.27655162386489174,0.1215309551651376,14.198846913726143,56.05487559005942,-0.0029032230377197266,4.76837158203125e-07,0.0,2.384185791015625e-07,3615.4495,3901.128,0.1962268352508545,0.18192672729492188
63,16.882069679156174,0.04567094730082619,0.03796074615437001,15815,0.12638099484747112,0.10853393577568847,7.79840767909855e-06,6.697145241002621e-06,0.2774268770940805,0.12181320204925969,14.12163204864957,56.09178053503784,-0.0029103755950927734,2.384185791015625e-07,2.384185791015625e-07,4.76837158203125e-07,3633.459,3974.1206,0.20685720443725586,0.190643310546875
64,16.691828534774103,0.0460438262374483,0.0383582697110441,15817,0.12748078147561637,0.10957919878804614,7.866270608146142e-06,6.76164376083217e-06,0.2783321532432674,0.1220519541586999,14.042573696486409,56.14881258363841,-0.0030066967010498047,2.384185791015625e-07,7.152557373046875e-07,2.384185791015625e-07,3656.5042,4057.6013,0.19362473487854004,0.18439960479736328
65,16.58145711761054,0.04643399374216793,0.03873456098181639,15815,0.12852793841119928,0.1105685434081545,7.930885993533214e-06,6.8226918060073125e-06,0.2792354171403825,0.12219645411334111,13.973144846988282,56.23891289839204,-0.0015685558319091797,2.384185791015625e-07,0.0,0.0,3680.151,4139.77,0.2199704647064209,0.20621609687805176
66,16.505480591372507,0.046717477247989296,0.039006533108043556,15813,0.12928240235969443,0.11130796317398221,7.977440599759006e-06,6.868318102800334e-06,0.28003162360558165,0.1220952073564874,13.903237298842155,56.399493105658735,-0.0029103755950927734,2.384185791015625e-07,0.0,2.384185791015625e-07,3701.3816,4213.417,0.20144009590148926,0.1856837272644043
67,16.501394426317255,0.04683476262717461,0.039106373717435104,15823,0.1295491707197182,0.11165457549334591,7.993901685777995e-06,6.889706003538561e-06,0.2806149275849928,0.12157302848458924,13.812975511118893,56.67620766619156,-0.002947092056274414,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,3722.8882,4280.927,0.2088155746459961,0.19553589820861816
68,16.532138964121867,0.04677871740040743,0.039045194834138215,15825,0.12929135913800363,0.11160303600561994,7.977993282611602e-06,6.886525731557444e-06,0.2809274348685319,0.12053913292851881,13.680978566791495,57.09243100983405,-0.0029840469360351562,2.384185791015625e-07,2.384185791015625e-07,0.0,3744.5205,4345.254,0.1935124397277832,0.18349790573120117
69,16.610531823625372,0.04654712735040728,0.03881540194888445,15844,0.1284394502366419,0.11114167316985427,7.925425782836104e-06,6.85805708810652e-06,0.280888777959413,0.1188277818541037,13.467651126595083,57.69578880389672,-0.002901792526245117,4.76837158203125e-07,0.0,2.384185791015625e-07,3767.1243,4408.0786,0.2044970989227295,0.18884825706481934
70,16.627195866445614,0.046206006027593255,0.03852324290332366,15865,0.12712216398364812,0.11051578450222181,7.84414192173566e-06,6.8194362891658526e-06,0.2804241075139051,0.11631452031715844,13.063323468567132,58.52192546912506,-0.002901315689086914,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,3797.113,4484.5957,0.2010185718536377,0.18526577949523926
71,16.420977288521772,0.046013721008419925,0.03845781833202352,15874,0.12579854283176,0.11022249167752492,7.762467162270764e-06,6.801338496700291e-06,0.2796165756935225,0.11315825797573187,12.38174211212139,59.53091918994083,-0.002899169921875,0.0,4.76837158203125e-07,2.384185791015625e-07,3835.2883,4580.252,0.21223187446594238,0.19589877128601074
