,epoch,reconstruction_err,DA_MAE,DA_ratio_improve_MAE,time_DA(s),time_epoch(s)
49,49,29.414384841918945,NO_CALC,NO_CALC,NO_CALC,0.7293436527252197
50,50,29.57180118560791,NO_CALC,NO_CALC,NO_CALC,0.7251791954040527
51,51,28.948110580444336,NO_CALC,NO_CALC,NO_CALC,0.7215545177459717
52,52,28.929340362548828,NO_CALC,NO_CALC,NO_CALC,0.7275731563568115
53,53,29.09907293319702,NO_CALC,NO_CALC,NO_CALC,0.7126443386077881
54,54,29.68900227546692,NO_CALC,NO_CALC,NO_CALC,0.722179651260376
55,55,29.309939861297607,NO_CALC,NO_CALC,NO_CALC,0.7664535045623779
56,56,29.889601230621338,NO_CALC,NO_CALC,NO_CALC,0.698418140411377
57,57,29.692362546920776,NO_CALC,NO_CALC,NO_CALC,0.7412998676300049
58,58,30.65458106994629,NO_CALC,NO_CALC,NO_CALC,0.7443597316741943
59,59,29.667682647705078,NO_CALC,NO_CALC,NO_CALC,0.7365353107452393
60,60,30.455937385559082,NO_CALC,NO_CALC,NO_CALC,0.7048435211181641
61,61,30.69333553314209,NO_CALC,NO_CALC,NO_CALC,0.7260634899139404
62,62,30.018784523010254,NO_CALC,NO_CALC,NO_CALC,0.6946380138397217
63,63,30.13963031768799,NO_CALC,NO_CALC,NO_CALC,0.7094762325286865
64,64,29.76027822494507,NO_CALC,NO_CALC,NO_CALC,0.7315309047698975
65,65,30.107698917388916,NO_CALC,NO_CALC,NO_CALC,0.7142379283905029
66,66,30.249582290649414,NO_CALC,NO_CALC,NO_CALC,0.7069342136383057
67,67,30.107003211975098,NO_CALC,NO_CALC,NO_CALC,0.7150826454162598
68,68,29.803918838500977,NO_CALC,NO_CALC,NO_CALC,0.7259180545806885
69,69,33.81094169616699,NO_CALC,NO_CALC,NO_CALC,0.7297472953796387
70,70,30.274985551834106,NO_CALC,NO_CALC,NO_CALC,0.6983225345611572
71,71,31.4658260345459,NO_CALC,NO_CALC,NO_CALC,0.7179470062255859
72,72,30.866915702819824,NO_CALC,NO_CALC,NO_CALC,0.7170851230621338
73,73,32.19306516647339,NO_CALC,NO_CALC,NO_CALC,0.7163002490997314
74,74,29.805744171142578,NO_CALC,NO_CALC,NO_CALC,0.7175431251525879
75,75,31.542576789855957,NO_CALC,NO_CALC,NO_CALC,0.7428784370422363
76,76,31.99414372444153,NO_CALC,NO_CALC,NO_CALC,0.7236413955688477
77,77,30.67299747467041,NO_CALC,NO_CALC,NO_CALC,0.7650418281555176
78,78,32.60676336288452,NO_CALC,NO_CALC,NO_CALC,0.7317111492156982
79,79,33.42721652984619,NO_CALC,NO_CALC,NO_CALC,0.7073197364807129
80,80,31.093688011169434,NO_CALC,NO_CALC,NO_CALC,0.752465009689331
81,81,31.491485595703125,NO_CALC,NO_CALC,NO_CALC,0.7403261661529541
82,82,33.22465229034424,NO_CALC,NO_CALC,NO_CALC,0.7532715797424316
83,83,31.887452125549316,NO_CALC,NO_CALC,NO_CALC,0.7175319194793701
84,84,33.19356727600098,NO_CALC,NO_CALC,NO_CALC,0.7200546264648438
85,85,29.595258712768555,NO_CALC,NO_CALC,NO_CALC,0.7207775115966797
86,86,30.28743076324463,NO_CALC,NO_CALC,NO_CALC,0.7382502555847168
87,87,29.740068435668945,NO_CALC,NO_CALC,NO_CALC,0.7421374320983887
88,88,30.570125341415405,NO_CALC,NO_CALC,NO_CALC,0.7261970043182373
89,89,30.775938987731934,NO_CALC,NO_CALC,NO_CALC,0.7421770095825195
90,90,32.197815895080566,NO_CALC,NO_CALC,NO_CALC,0.7193145751953125
91,91,32.27400588989258,NO_CALC,NO_CALC,NO_CALC,0.7456214427947998
92,92,31.63957953453064,NO_CALC,NO_CALC,NO_CALC,0.722947359085083
93,93,29.30322027206421,NO_CALC,NO_CALC,NO_CALC,0.7044861316680908
94,94,29.778079986572266,NO_CALC,NO_CALC,NO_CALC,0.7831761837005615
95,95,29.805567264556885,NO_CALC,NO_CALC,NO_CALC,0.705277681350708
96,96,30.23073434829712,NO_CALC,NO_CALC,NO_CALC,0.6895508766174316
97,97,29.6643123626709,NO_CALC,NO_CALC,NO_CALC,0.7025206089019775
98,98,29.336678504943848,NO_CALC,NO_CALC,NO_CALC,0.7491738796234131
99,99,31.809265613555908,NO_CALC,NO_CALC,NO_CALC,0.7210040092468262
100,100,30.49642562866211,NO_CALC,NO_CALC,NO_CALC,0.7413265705108643
101,101,29.4225332736969,NO_CALC,NO_CALC,NO_CALC,0.740912914276123
102,102,33.0222225189209,NO_CALC,NO_CALC,NO_CALC,0.7056925296783447
103,103,31.421361207962036,NO_CALC,NO_CALC,NO_CALC,0.7011032104492188
104,104,30.528905868530273,NO_CALC,NO_CALC,NO_CALC,0.7063426971435547
105,105,32.15000295639038,NO_CALC,NO_CALC,NO_CALC,0.7312934398651123
106,106,31.42231035232544,NO_CALC,NO_CALC,NO_CALC,0.7159023284912109
107,107,32.349289417266846,NO_CALC,NO_CALC,NO_CALC,0.7487244606018066
108,108,30.07634925842285,NO_CALC,NO_CALC,NO_CALC,0.7151825428009033
109,109,29.196797132492065,NO_CALC,NO_CALC,NO_CALC,0.7227191925048828
110,110,29.00293779373169,NO_CALC,NO_CALC,NO_CALC,0.7213950157165527
111,111,30.391115188598633,NO_CALC,NO_CALC,NO_CALC,0.7169685363769531
112,112,31.164135932922363,NO_CALC,NO_CALC,NO_CALC,0.740095853805542
113,113,29.386680126190186,NO_CALC,NO_CALC,NO_CALC,0.7211899757385254
114,114,29.58380651473999,NO_CALC,NO_CALC,NO_CALC,0.6948447227478027
115,115,29.68820858001709,NO_CALC,NO_CALC,NO_CALC,0.693317174911499
116,116,31.27248764038086,NO_CALC,NO_CALC,NO_CALC,0.6965944766998291
117,117,29.92396831512451,NO_CALC,NO_CALC,NO_CALC,0.7092134952545166
118,118,30.99195909500122,NO_CALC,NO_CALC,NO_CALC,0.7119033336639404
119,119,30.719801902770996,NO_CALC,NO_CALC,NO_CALC,0.724848747253418
120,120,29.485536575317383,NO_CALC,NO_CALC,NO_CALC,0.7305128574371338
121,121,31.117187023162842,NO_CALC,NO_CALC,NO_CALC,0.7133724689483643
122,122,30.52558469772339,NO_CALC,NO_CALC,NO_CALC,0.7344009876251221
123,123,31.164677619934082,NO_CALC,NO_CALC,NO_CALC,0.7212140560150146
124,124,31.084949016571045,NO_CALC,NO_CALC,NO_CALC,0.7240185737609863
125,125,31.90630054473877,NO_CALC,NO_CALC,NO_CALC,0.7307589054107666
126,126,33.30966830253601,NO_CALC,NO_CALC,NO_CALC,0.7615621089935303
127,127,31.14673686027527,NO_CALC,NO_CALC,NO_CALC,0.7008435726165771
128,128,31.219005465507507,NO_CALC,NO_CALC,NO_CALC,0.7361660003662109
129,129,32.04869365692139,NO_CALC,NO_CALC,NO_CALC,0.7246377468109131
130,130,30.82531213760376,NO_CALC,NO_CALC,NO_CALC,0.7343623638153076
131,131,35.24272108078003,NO_CALC,NO_CALC,NO_CALC,0.749434232711792
132,132,32.12838435173035,NO_CALC,NO_CALC,NO_CALC,0.7305095195770264
133,133,31.922275066375732,NO_CALC,NO_CALC,NO_CALC,0.7200446128845215
134,134,30.509461402893066,NO_CALC,NO_CALC,NO_CALC,0.7351126670837402
135,135,30.701169967651367,NO_CALC,NO_CALC,NO_CALC,0.7247369289398193
136,136,31.68142032623291,NO_CALC,NO_CALC,NO_CALC,0.7199397087097168
137,137,31.216647148132324,NO_CALC,NO_CALC,NO_CALC,0.7282021045684814
138,138,35.88702869415283,NO_CALC,NO_CALC,NO_CALC,0.7097873687744141
139,139,30.015204906463623,NO_CALC,NO_CALC,NO_CALC,0.7297236919403076
140,140,31.794142246246338,NO_CALC,NO_CALC,NO_CALC,0.7388558387756348
141,141,32.6148624420166,NO_CALC,NO_CALC,NO_CALC,0.7068474292755127
142,142,29.394287109375,NO_CALC,NO_CALC,NO_CALC,0.705869197845459
143,143,29.498135328292847,NO_CALC,NO_CALC,NO_CALC,0.720038890838623
144,144,29.976239562034607,NO_CALC,NO_CALC,NO_CALC,0.7268373966217041
145,145,29.90191125869751,NO_CALC,NO_CALC,NO_CALC,0.7196056842803955
146,146,30.501824855804443,NO_CALC,NO_CALC,NO_CALC,0.7145891189575195
147,147,31.035494804382324,NO_CALC,NO_CALC,NO_CALC,0.7133097648620605
148,148,30.949777603149414,NO_CALC,NO_CALC,NO_CALC,0.7337846755981445
149,149,30.818307876586914,NO_CALC,NO_CALC,NO_CALC,0.7052285671234131
